x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
-6.771087646484375000e-03,3.580093383789062500e-03,1.111328125000000000e+00,-1.722717285156250000e-02,3.082275390625000000e-02,-3.729248046875000000e-02,2.281188964843750000e-03,8.956909179687500000e-03,1.754760742187500000e-03,-1.873779296875000000e-02,8.905029296875000000e-02,3.775024414062500000e-02,-4.470825195312500000e-02,-4.764556884765625000e-03,-1.130371093750000000e-01,-2.753906250000000000e-01,3.507200000000000000e+04,3.609600000000000000e+04,3.302400000000000000e+04,2.790400000000000000e+04,3.505859375000000000e+00,2.000427246093750000e-02
-3.587722778320312500e-03,9.841918945312500000e-04,1.111328125000000000e+00,-1.254272460937500000e-02,2.729797363281250000e-02,-3.637695312500000000e-02,1.785278320312500000e-03,9.292602539062500000e-03,1.857757568359375000e-03,2.166748046875000000e-01,1.348876953125000000e-01,1.058959960937500000e-01,4.714355468750000000e-01,3.686523437500000000e-02,-2.939453125000000000e-01,1.761474609375000000e-01,4.736000000000000000e+04,3.737600000000000000e+04,2.739200000000000000e+04,4.096000000000000000e+04,3.505859375000000000e+00,2.999877929687500000e-02
-2.687454223632812500e-03,5.555152893066406250e-04,1.113281250000000000e+00,-1.054382324218750000e-02,2.632141113281250000e-02,-2.491760253906250000e-02,2.723693847656250000e-03,1.052856445312500000e-02,2.521514892578125000e-03,4.392089843750000000e-01,2.275390625000000000e-01,9.954833984375000000e-02,4.838867187500000000e-01,1.616210937500000000e-01,-4.724121093750000000e-01,2.206420898437500000e-02,4.633600000000000000e+04,3.942400000000000000e+04,2.073600000000000000e+04,3.584000000000000000e+04,3.605468750000000000e+00,4.000854492187500000e-02
-2.788543701171875000e-03,8.172988891601562500e-04,1.112304687500000000e+00,-9.544372558593750000e-03,2.606201171875000000e-02,-2.760314941406250000e-02,6.202697753906250000e-03,1.218414306640625000e-02,3.593444824218750000e-03,5.415039062500000000e-01,1.475830078125000000e-01,1.187133789062500000e-01,4.331054687500000000e-01,3.132324218750000000e-01,-4.072265625000000000e-01,-8.966064453125000000e-02,4.428800000000000000e+04,4.198400000000000000e+04,2.252800000000000000e+04,3.200000000000000000e+04,3.679687500000000000e+00,4.998779296875000000e-02
-1.258850097656250000e-03,-8.811950683593750000e-03,1.112304687500000000e+00,-6.637573242187500000e-03,1.427459716796875000e-02,-3.207397460937500000e-02,1.210021972656250000e-02,1.371002197265625000e-02,4.810333251953125000e-03,5.253906250000000000e-01,-4.730224609375000000e-02,1.165771484375000000e-01,3.317871093750000000e-01,4.694824218750000000e-01,-2.766113281250000000e-01,-3.793945312500000000e-01,4.326400000000000000e+04,4.582400000000000000e+04,2.713600000000000000e+04,2.380800000000000000e+04,3.611328125000000000e+00,5.999755859375000000e-02
-9.407997131347656250e-04,-9.338378906250000000e-03,1.112304687500000000e+00,-4.924774169921875000e-03,1.241302490234375000e-02,-3.723144531250000000e-02,1.757812500000000000e-02,1.380920410156250000e-02,5.985260009765625000e-03,3.381347656250000000e-01,-2.912597656250000000e-01,1.378173828125000000e-01,-6.414794921875000000e-02,5.097656250000000000e-01,1.301269531250000000e-01,-4.514160156250000000e-01,3.353600000000000000e+04,4.659200000000000000e+04,3.840000000000000000e+04,2.124800000000000000e+04,3.611328125000000000e+00,7.000732421875000000e-02
-2.113342285156250000e-03,-6.980895996093750000e-03,1.112304687500000000e+00,-5.035400390625000000e-03,1.353454589843750000e-02,-4.489135742187500000e-02,2.166748046875000000e-02,1.170349121093750000e-02,7.190704345703125000e-03,-2.726745605468750000e-02,-4.477539062500000000e-01,1.666259765625000000e-01,-3.015136718750000000e-01,2.261962890625000000e-01,4.619140625000000000e-01,-1.842041015625000000e-01,2.611200000000000000e+04,4.070400000000000000e+04,4.556800000000000000e+04,2.995200000000000000e+04,3.626953125000000000e+00,8.001708984375000000e-02
-2.912521362304687500e-03,-5.840301513671875000e-03,1.112304687500000000e+00,-4.878997802734375000e-03,1.301574707031250000e-02,-6.317138671875000000e-02,2.317810058593750000e-02,7.564544677734375000e-03,8.590698242187500000e-03,-5.224609375000000000e-01,-4.733886718750000000e-01,1.846923828125000000e-01,-7.900390625000000000e-01,-3.020019531250000000e-01,9.575195312500000000e-01,4.553222656250000000e-02,8.704000000000000000e+03,2.636800000000000000e+04,5.273600000000000000e+04,3.635200000000000000e+04,3.621093750000000000e+00,9.002685546875000000e-02
-1.164436340332031250e-03,-4.119873046875000000e-03,1.111328125000000000e+00,-2.058029174804687500e-03,1.296997070312500000e-02,-8.319091796875000000e-02,2.030944824218750000e-02,2.578735351562500000e-03,1.029968261718750000e-02,-9.741210937500000000e-01,-3.371582031250000000e-01,1.495361328125000000e-01,-7.167968750000000000e-01,-6.835937500000000000e-01,1.027343750000000000e+00,2.322998046875000000e-01,1.152000000000000000e+04,1.280000000000000000e+04,5.324800000000000000e+04,4.070400000000000000e+04,3.626953125000000000e+00,9.997558593750000000e-02
-4.070281982421875000e-03,1.091003417968750000e-03,1.110351562500000000e+00,-5.065917968750000000e-03,1.705932617187500000e-02,-9.857177734375000000e-02,1.269531250000000000e-02,-2.649307250976562500e-03,1.199340820312500000e-02,-1.193359375000000000e+00,-3.240966796875000000e-02,8.569335937500000000e-02,-7.075195312500000000e-01,-8.823242187500000000e-01,8.940429687500000000e-01,5.209960937500000000e-01,1.203200000000000000e+04,4.864000000000000000e+03,5.196800000000000000e+04,4.659200000000000000e+04,3.626953125000000000e+00,1.099853515625000000e-01
1.471519470214843750e-03,3.683567047119140625e-04,1.109375000000000000e+00,1.317977905273437500e-03,1.475524902343750000e-02,-1.121215820312500000e-01,2.742767333984375000e-03,-5.760192871093750000e-03,1.307678222656250000e-02,-9.179687500000000000e-01,2.338867187500000000e-01,-2.937316894531250000e-02,-2.744140625000000000e-01,-6.098632812500000000e-01,3.093261718750000000e-01,4.431152343750000000e-01,2.688000000000000000e+04,1.561600000000000000e+04,4.224000000000000000e+04,4.505600000000000000e+04,3.636718750000000000e+00,1.199951171875000000e-01
2.185821533203125000e-03,-4.844665527343750000e-03,1.108398437500000000e+00,1.564025878906250000e-03,8.216857910156250000e-03,-1.199951171875000000e-01,-6.858825683593750000e-03,-6.629943847656250000e-03,1.342773437500000000e-02,-3.181152343750000000e-01,1.657714843750000000e-01,-1.872253417968750000e-02,-6.152343750000000000e-02,-1.863098144531250000e-02,3.480911254882812500e-03,1.756591796875000000e-01,3.328000000000000000e+04,3.456000000000000000e+04,3.507200000000000000e+04,3.942400000000000000e+04,3.636718750000000000e+00,1.300048828125000000e-01
1.668930053710937500e-03,-4.100799560546875000e-03,1.107421875000000000e+00,3.497600555419921875e-04,9.483337402343750000e-03,-1.323242187500000000e-01,-1.389312744140625000e-02,-5.275726318359375000e-03,1.312255859375000000e-02,2.561035156250000000e-01,1.317138671875000000e-01,2.496337890625000000e-02,4.702148437500000000e-01,3.037109375000000000e-01,-1.859130859375000000e-01,1.001586914062500000e-01,4.582400000000000000e+04,4.224000000000000000e+04,2.969600000000000000e+04,3.763200000000000000e+04,3.626953125000000000e+00,1.400146484375000000e-01
1.669883728027343750e-03,-4.001617431640625000e-03,1.106445312500000000e+00,-1.568794250488281250e-04,1.064300537109375000e-02,-1.450195312500000000e-01,-1.527404785156250000e-02,-2.031326293945312500e-03,1.287078857421875000e-02,7.949218750000000000e-01,5.302734375000000000e-01,7.073974609375000000e-02,1.386718750000000000e+00,6.658935546875000000e-02,-9.096679687500000000e-01,5.957031250000000000e-01,5.299200000000000000e+04,3.660800000000000000e+04,3.840000000000000000e+03,4.761600000000000000e+04,3.648437500000000000e+00,1.500244140625000000e-01
8.140563964843750000e-03,-1.756286621093750000e-02,1.104492187500000000e+00,7.095336914062500000e-03,-3.959655761718750000e-03,-1.602783203125000000e-01,-9.780883789062500000e-03,2.872467041015625000e-03,1.326751708984375000e-02,1.133789062500000000e+00,5.961914062500000000e-01,9.313964843750000000e-02,1.016601562500000000e+00,4.819335937500000000e-01,-1.115234375000000000e+00,9.881591796875000000e-02,5.299200000000000000e+04,4.556800000000000000e+04,0.000000000000000000e+00,3.737600000000000000e+04,3.648437500000000000e+00,1.600341796875000000e-01
1.020812988281250000e-02,-2.323913574218750000e-02,1.102539062500000000e+00,9.544372558593750000e-03,-9.582519531250000000e-03,-1.802978515625000000e-01,4.816055297851562500e-04,8.262634277343750000e-03,1.397705078125000000e-02,1.442382812500000000e+00,2.403564453125000000e-01,1.517333984375000000e-01,1.084960937500000000e+00,8.823242187500000000e-01,-8.266601562500000000e-01,-5.620117187500000000e-01,5.427200000000000000e+04,5.299200000000000000e+04,7.424000000000000000e+03,1.766400000000000000e+04,3.558593750000000000e+00,1.700439453125000000e-01
1.141357421875000000e-02,-1.795959472656250000e-02,1.100585937500000000e+00,1.152038574218750000e-02,-3.158569335937500000e-03,-1.962890625000000000e-01,1.284027099609375000e-02,1.245117187500000000e-02,1.505279541015625000e-02,1.348632812500000000e+00,-1.112060546875000000e-01,2.049560546875000000e-01,7.368164062500000000e-01,8.500976562500000000e-01,-2.980957031250000000e-01,-5.161132812500000000e-01,5.171200000000000000e+04,5.324800000000000000e+04,2.713600000000000000e+04,1.971200000000000000e+04,3.509765625000000000e+00,1.800537109375000000e-01
1.055145263671875000e-02,-2.127075195312500000e-02,1.098632812500000000e+00,1.133728027343750000e-02,-7.770538330078125000e-03,-2.124023437500000000e-01,2.706909179687500000e-02,1.358795166015625000e-02,1.681518554687500000e-02,7.929687500000000000e-01,-4.138183593750000000e-01,2.337646484375000000e-01,4.609375000000000000e-01,8.461914062500000000e-01,2.404785156250000000e-01,-4.975585937500000000e-01,4.710400000000000000e+04,5.324800000000000000e+04,4.224000000000000000e+04,2.022400000000000000e+04,3.509765625000000000e+00,1.899414062500000000e-01
6.980895996093750000e-03,-1.939392089843750000e-02,1.096679687500000000e+00,8.186340332031250000e-03,-7.518768310546875000e-03,-2.268066406250000000e-01,3.842163085937500000e-02,1.081848144531250000e-02,1.885986328125000000e-02,4.409790039062500000e-02,-6.777343750000000000e-01,2.188720703125000000e-01,-1.199951171875000000e-01,7.314453125000000000e-01,8.852539062500000000e-01,9.490966796875000000e-02,3.302400000000000000e+04,5.196800000000000000e+04,5.401600000000000000e+04,3.891200000000000000e+04,3.488281250000000000e+00,1.999511718750000000e-01
7.392883300781250000e-03,-1.611328125000000000e-02,1.093750000000000000e+00,9.658813476562500000e-03,-6.664276123046875000e-03,-2.419433593750000000e-01,4.345703125000000000e-02,5.100250244140625000e-03,2.082824707031250000e-02,-5.908203125000000000e-01,-7.641601562500000000e-01,1.879882812500000000e-01,-7.719726562500000000e-01,2.775878906250000000e-01,1.234375000000000000e+00,3.100585937500000000e-01,9.728000000000000000e+03,4.352000000000000000e+04,5.555200000000000000e+04,4.428800000000000000e+04,3.478515625000000000e+00,2.099609375000000000e-01
6.057739257812500000e-03,-1.497650146484375000e-02,1.090820312500000000e+00,8.605957031250000000e-03,-8.850097656250000000e-03,-2.600097656250000000e-01,4.055786132812500000e-02,-2.618789672851562500e-03,2.256774902343750000e-02,-1.514648437500000000e+00,-6.767578125000000000e-01,2.687988281250000000e-01,-1.278320312500000000e+00,-7.441406250000000000e-01,1.781250000000000000e+00,1.072265625000000000e+00,0.000000000000000000e+00,1.100800000000000000e+04,5.555200000000000000e+04,5.555200000000000000e+04,3.468750000000000000e+00,2.199707031250000000e-01
9.979248046875000000e-03,-1.074981689453125000e-02,1.088867187500000000e+00,1.319122314453125000e-02,-7.472991943359375000e-03,-2.719726562500000000e-01,2.851867675781250000e-02,-9.918212890625000000e-03,2.435302734375000000e-02,-2.167968750000000000e+00,-3.691406250000000000e-01,2.849121093750000000e-01,-1.015625000000000000e+00,-1.122070312500000000e+00,1.709960937500000000e+00,1.033203125000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.683200000000000000e+04,5.683200000000000000e+04,3.398437500000000000e+00,2.299804687500000000e-01
1.174163818359375000e-02,-3.265380859375000000e-03,1.085937500000000000e+00,1.452636718750000000e-02,-1.325607299804687500e-03,-2.846679687500000000e-01,9.201049804687500000e-03,-1.524353027343750000e-02,2.667236328125000000e-02,-2.216796875000000000e+00,-2.135009765625000000e-01,2.998046875000000000e-01,-1.133789062500000000e+00,-1.152343750000000000e+00,1.811523437500000000e+00,1.053710937500000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555200000000000000e+04,5.555200000000000000e+04,3.478515625000000000e+00,2.399902343750000000e-01
