x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
3.149414062500000000e-02,2.546691894531250000e-02,1.012695312500000000e+00,-1.737976074218750000e-02,-3.771972656250000000e-02,1.597595214843750000e-02,1.548767089843750000e-03,3.736495971679687500e-03,6.689453125000000000e-02,-2.619934082031250000e-02,3.259277343750000000e-02,-3.363037109375000000e-02,6.044921875000000000e-01,2.207756042480468750e-04,3.554687500000000000e-01,6.268310546875000000e-02,5.222400000000000000e+04,3.814400000000000000e+04,4.736000000000000000e+04,3.993600000000000000e+04,3.335937500000000000e+00,1.000213623046875000e-02
3.134155273437500000e-02,2.510070800781250000e-02,1.012695312500000000e+00,-1.692199707031250000e-02,-3.781127929687500000e-02,1.079559326171875000e-02,1.517295837402343750e-03,4.070281982421875000e-03,6.658935546875000000e-02,-3.897094726562500000e-02,-1.452636718750000000e-01,-7.946777343750000000e-02,2.192382812500000000e-01,2.473144531250000000e-01,6.684570312500000000e-01,-1.022949218750000000e-01,4.403200000000000000e+04,4.454400000000000000e+04,5.324800000000000000e+04,3.507200000000000000e+04,3.341796875000000000e+00,2.000427246093750000e-02
2.749633789062500000e-02,2.395629882812500000e-02,1.012695312500000000e+00,-2.151489257812500000e-02,-3.890991210937500000e-02,8.026123046875000000e-03,1.355171203613281250e-03,2.992630004882812500e-03,6.628417968750000000e-02,-6.240844726562500000e-02,-3.264160156250000000e-01,-2.019042968750000000e-01,2.580566406250000000e-01,2.563476562500000000e-01,4.208984375000000000e-01,-5.609130859375000000e-02,4.480000000000000000e+04,4.480000000000000000e+04,4.864000000000000000e+04,3.635200000000000000e+04,3.341796875000000000e+00,2.999877929687500000e-02
2.783203125000000000e-02,2.436828613281250000e-02,1.012695312500000000e+00,-2.047729492187500000e-02,-3.796386718750000000e-02,4.890441894531250000e-03,7.004737854003906250e-04,9.880065917968750000e-04,6.488037109375000000e-02,-1.317138671875000000e-01,-4.094238281250000000e-01,-2.829589843750000000e-01,1.292724609375000000e-01,2.440185546875000000e-01,6.162109375000000000e-01,-1.467285156250000000e-01,4.172800000000000000e+04,4.454400000000000000e+04,5.248000000000000000e+04,3.353600000000000000e+04,3.341796875000000000e+00,4.000854492187500000e-02
2.761840820312500000e-02,2.398681640625000000e-02,1.012695312500000000e+00,-2.038574218750000000e-02,-3.802490234375000000e-02,3.736495971679687500e-03,-3.857612609863281250e-04,-2.296447753906250000e-03,6.250000000000000000e-02,-2.061767578125000000e-01,-2.871093750000000000e-01,-3.532714843750000000e-01,1.427001953125000000e-01,1.427001953125000000e-01,4.279785156250000000e-01,1.612548828125000000e-01,4.172800000000000000e+04,4.172800000000000000e+04,4.864000000000000000e+04,4.224000000000000000e+04,3.357421875000000000e+00,4.998779296875000000e-02
2.111816406250000000e-02,2.349853515625000000e-02,1.012695312500000000e+00,-2.920532226562500000e-02,-3.808593750000000000e-02,3.110885620117187500e-03,-1.907348632812500000e-03,-6.294250488281250000e-03,5.957031250000000000e-02,-2.072753906250000000e-01,-9.631347656250000000e-02,-4.191894531250000000e-01,1.816406250000000000e-01,1.312255859375000000e-01,4.213867187500000000e-01,2.260742187500000000e-01,4.275200000000000000e+04,4.147200000000000000e+04,4.838400000000000000e+04,4.377600000000000000e+04,3.357421875000000000e+00,5.999755859375000000e-02
2.301025390625000000e-02,2.455139160156250000e-02,1.012695312500000000e+00,-2.685546875000000000e-02,-3.601074218750000000e-02,3.103256225585937500e-03,-3.797531127929687500e-03,-8.277893066406250000e-03,5.575561523437500000e-02,-1.135253906250000000e-01,1.021575927734375000e-02,-4.321289062500000000e-01,2.944335937500000000e-01,1.474609375000000000e-01,3.430175781250000000e-01,2.332763671875000000e-01,4.556800000000000000e+04,4.198400000000000000e+04,4.659200000000000000e+04,4.403200000000000000e+04,3.357421875000000000e+00,7.000732421875000000e-02
2.386474609375000000e-02,2.290344238281250000e-02,1.012695312500000000e+00,-2.618408203125000000e-02,-3.741455078125000000e-02,6.816864013671875000e-03,-5.401611328125000000e-03,-8.369445800781250000e-03,5.154418945312500000e-02,-7.836914062500000000e-02,2.381591796875000000e-01,-4.160156250000000000e-01,4.016113281250000000e-01,-3.887939453125000000e-02,2.420654296875000000e-01,4.399414062500000000e-01,4.787200000000000000e+04,3.660800000000000000e+04,4.403200000000000000e+04,4.864000000000000000e+04,3.367187500000000000e+00,8.001708984375000000e-02
2.359008789062500000e-02,2.253723144531250000e-02,1.012695312500000000e+00,-2.705383300781250000e-02,-3.689575195312500000e-02,1.107788085937500000e-02,-6.778717041015625000e-03,-6.427764892578125000e-03,4.739379882812500000e-02,4.837036132812500000e-02,3.425292968750000000e-01,-4.191894531250000000e-01,5.483398437500000000e-01,2.062988281250000000e-01,2.083740234375000000e-01,2.004394531250000000e-01,5.094400000000000000e+04,4.352000000000000000e+04,4.352000000000000000e+04,4.326400000000000000e+04,3.357421875000000000e+00,9.002685546875000000e-02
3.240966796875000000e-02,2.244567871093750000e-02,1.013671875000000000e+00,-1.529693603515625000e-02,-3.594970703125000000e-02,1.319122314453125000e-02,-7.171630859375000000e-03,-1.998901367187500000e-03,4.312133789062500000e-02,1.666259765625000000e-01,3.073730468750000000e-01,-4.245605468750000000e-01,6.513671875000000000e-01,-2.262115478515625000e-03,8.721923828125000000e-02,1.701660156250000000e-01,5.299200000000000000e+04,3.788800000000000000e+04,4.044800000000000000e+04,4.275200000000000000e+04,3.345703125000000000e+00,9.997558593750000000e-02
