x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
-1.207351684570312500e-03,1.654052734375000000e-02,1.010742187500000000e+00,-1.299858093261718750e-03,-1.864624023437500000e-02,5.931854248046875000e-04,1.475524902343750000e-02,1.087951660156250000e-02,-1.354980468750000000e-02,-9.008789062500000000e-02,-1.064453125000000000e-01,3.460693359375000000e-02,-2.624511718750000000e-01,-1.514648437500000000e+00,1.851562500000000000e+00,4.133300781250000000e-01,2.611200000000000000e+04,4.377600000000000000e+04,3.148800000000000000e+04,9.984000000000000000e+03,3.431640625000000000e+00,2.000427246093750000e-02
-2.450942993164062500e-03,1.509857177734375000e-02,1.010742187500000000e+00,-2.161026000976562500e-03,-2.207946777343750000e-02,7.772445678710937500e-04,1.392364501953125000e-02,9.963989257812500000e-03,-1.299285888671875000e-02,-1.998291015625000000e-01,1.072692871093750000e-02,1.550292968750000000e-01,-5.278320312500000000e-01,-1.043945312500000000e+00,1.365234375000000000e+00,1.654052734375000000e-01,2.688000000000000000e+04,4.019200000000000000e+04,3.251200000000000000e+04,1.356800000000000000e+04,3.431640625000000000e+00,3.100585937500000000e-02
-1.531600952148437500e-03,1.571655273437500000e-02,1.011718750000000000e+00,1.840591430664062500e-04,-2.204895019531250000e-02,4.760742187500000000e-03,1.182556152343750000e-02,1.013946533203125000e-02,-1.144409179687500000e-02,-3.776855468750000000e-01,1.407470703125000000e-01,2.231445312500000000e-01,-5.278320312500000000e-01,-1.043945312500000000e+00,1.365234375000000000e+00,1.654052734375000000e-01,1.945600000000000000e+04,2.816000000000000000e+04,2.713600000000000000e+04,1.280000000000000000e+03,3.552734375000000000e+00,4.000854492187500000e-02
-1.525878906250000000e-03,1.548767089843750000e-02,1.011718750000000000e+00,1.081466674804687500e-03,-2.316284179687500000e-02,-2.635955810546875000e-03,7.835388183593750000e-03,1.187896728515625000e-02,-9.147644042968750000e-03,-6.323242187500000000e-01,4.208984375000000000e-01,2.658691406250000000e-01,1.970214843750000000e-01,-9.287109375000000000e-01,1.673828125000000000e+00,2.626953125000000000e-01,1.894400000000000000e+04,2.201600000000000000e+04,2.662400000000000000e+04,6.912000000000000000e+03,3.615234375000000000e+00,5.099487304687500000e-02
5.249023437500000000e-03,1.939392089843750000e-02,1.011718750000000000e+00,1.248168945312500000e-02,-1.737976074218750000e-02,-1.791381835937500000e-02,1.055717468261718750e-03,1.667785644531250000e-02,-6.889343261718750000e-03,-7.993164062500000000e-01,6.533203125000000000e-01,2.744140625000000000e-01,1.970214843750000000e-01,-9.287109375000000000e-01,1.673828125000000000e+00,2.626953125000000000e-01,3.942400000000000000e+04,3.968000000000000000e+04,4.480000000000000000e+04,3.584000000000000000e+04,3.648437500000000000e+00,5.999755859375000000e-02
6.427764892578125000e-03,2.029418945312500000e-02,1.011718750000000000e+00,1.528167724609375000e-02,-1.594543457031250000e-02,-3.741455078125000000e-02,-7.484436035156250000e-03,2.333068847656250000e-02,-4.207611083984375000e-03,-1.072265625000000000e+00,9.340820312500000000e-01,3.146972656250000000e-01,1.143554687500000000e+00,-1.279296875000000000e+00,6.972656250000000000e-01,1.822509765625000000e-01,3.916800000000000000e+04,3.686400000000000000e+04,4.454400000000000000e+04,3.788800000000000000e+04,3.531250000000000000e+00,7.098388671875000000e-02
3.604888916015625000e-03,1.986694335937500000e-02,1.010742187500000000e+00,1.240539550781250000e-02,-1.593017578125000000e-02,-5.352783203125000000e-02,-1.826477050781250000e-02,3.195190429687500000e-02,-1.065254211425781250e-03,-1.178710937500000000e+00,1.158203125000000000e+00,3.361816406250000000e-01,1.143554687500000000e+00,-1.279296875000000000e+00,6.972656250000000000e-01,1.822509765625000000e-01,5.606400000000000000e+04,5.120000000000000000e+04,5.555200000000000000e+04,5.478400000000000000e+04,3.457031250000000000e+00,8.001708984375000000e-02
8.491516113281250000e-03,2.325439453125000000e-02,1.009765625000000000e+00,2.239990234375000000e-02,-8.895874023437500000e-03,-6.628417968750000000e-02,-3.094482421875000000e-02,4.367065429687500000e-02,1.748085021972656250e-03,-1.325195312500000000e+00,1.284179687500000000e+00,3.894042968750000000e-01,1.732421875000000000e+00,-1.038085937500000000e+00,7.407226562500000000e-01,7.226562500000000000e-02,5.708800000000000000e+04,5.094400000000000000e+04,5.683200000000000000e+04,5.657600000000000000e+04,3.457031250000000000e+00,9.100341796875000000e-02
7.381439208984375000e-03,1.725769042968750000e-02,1.009765625000000000e+00,2.420043945312500000e-02,-1.551055908203125000e-02,-7.403564453125000000e-02,-4.373168945312500000e-02,5.648803710937500000e-02,5.420684814453125000e-03,-1.461914062500000000e+00,1.370117187500000000e+00,4.138183593750000000e-01,1.732421875000000000e+00,-1.038085937500000000e+00,7.407226562500000000e-01,7.226562500000000000e-02,5.734400000000000000e+04,5.043200000000000000e+04,5.734400000000000000e+04,5.632000000000000000e+04,3.240234375000000000e+00,9.997558593750000000e-02
1.177215576171875000e-02,2.087402343750000000e-02,1.008789062500000000e+00,3.582763671875000000e-02,-5.451202392578125000e-03,-7.788085937500000000e-02,-5.841064453125000000e-02,7.080078125000000000e-02,8.560180664062500000e-03,-1.564453125000000000e+00,1.417968750000000000e+00,4.096679687500000000e-01,1.881835937500000000e+00,-1.137695312500000000e+00,3.215332031250000000e-01,-1.385498046875000000e-02,6.092800000000000000e+04,5.299200000000000000e+04,6.118400000000000000e+04,6.041600000000000000e+04,3.214843750000000000e+00,1.110229492187500000e-01
