x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
-6.393432617187500000e-03,1.077270507812500000e-02,9.951171875000000000e-01,1.163482666015625000e-02,-1.675415039062500000e-02,2.950668334960937500e-03,-1.106262207031250000e-03,-1.128387451171875000e-02,-4.470825195312500000e-02,1.448822021484375000e-02,-2.674865722656250000e-02,1.751899719238281250e-03,5.649414062500000000e-01,2.566406250000000000e+00,-8.315429687500000000e-01,-4.836425781250000000e-01,4.992000000000000000e+04,5.606400000000000000e+04,7.424000000000000000e+03,2.124800000000000000e+04,3.435546875000000000e+00,1.100158691406250000e-02
-6.278991699218750000e-03,1.060485839843750000e-02,9.951171875000000000e-01,1.052093505859375000e-02,-1.658630371093750000e-02,3.631591796875000000e-03,-6.361007690429687500e-04,-1.167297363281250000e-02,-4.458618164062500000e-02,-2.812194824218750000e-02,3.503417968750000000e-02,6.246948242187500000e-02,7.304687500000000000e-01,2.125000000000000000e+00,-2.721786499023437500e-03,-2.180480957031250000e-02,5.273600000000000000e+04,5.606400000000000000e+04,3.686400000000000000e+04,3.635200000000000000e+04,3.435546875000000000e+00,2.099609375000000000e-02
-6.179809570312500000e-03,1.044464111328125000e-02,9.951171875000000000e-01,9.368896484375000000e-03,-1.647949218750000000e-02,4.447937011718750000e-03,-1.194953918457031250e-03,-1.184082031250000000e-02,-4.345703125000000000e-02,-3.093261718750000000e-01,1.054382324218750000e-02,2.308349609375000000e-01,9.726562500000000000e-01,2.107421875000000000e+00,6.049804687500000000e-01,3.762207031250000000e-01,5.580800000000000000e+04,5.606400000000000000e+04,5.068800000000000000e+04,4.633600000000000000e+04,3.441406250000000000e+00,3.100585937500000000e-02
-6.092071533203125000e-03,1.027679443359375000e-02,9.951171875000000000e-01,8.216857910156250000e-03,-1.631164550781250000e-02,4.364013671875000000e-03,-5.847930908203125000e-03,-1.187133789062500000e-02,-4.083251953125000000e-02,-8.784179687500000000e-01,-1.175880432128906250e-03,3.288574218750000000e-01,5.766601562500000000e-01,1.561523437500000000e+00,5.566406250000000000e-01,-1.262207031250000000e-01,5.017600000000000000e+04,5.606400000000000000e+04,4.966400000000000000e+04,3.328000000000000000e+04,3.441406250000000000e+00,4.098510742187500000e-02
1.496124267578125000e-02,4.704589843750000000e-01,9.951171875000000000e-01,4.263305664062500000e-02,7.138671875000000000e-01,-3.369140625000000000e-02,-6.610107421875000000e-02,-1.106262207031250000e-02,-3.326416015625000000e-02,-1.531250000000000000e+00,2.651977539062500000e-02,4.064941406250000000e-01,3.427734375000000000e+00,-2.523437500000000000e+00,2.687500000000000000e+00,3.138671875000000000e+00,5.632000000000000000e+04,0.000000000000000000e+00,5.632000000000000000e+04,5.632000000000000000e+04,3.425781250000000000e+00,5.099487304687500000e-02
1.596069335937500000e-02,4.770507812500000000e-01,9.946289062500000000e-01,4.269409179687500000e-02,7.192382812500000000e-01,-3.564453125000000000e-02,-8.355712890625000000e-02,-1.023864746093750000e-02,-2.919006347656250000e-02,-2.251953125000000000e+00,1.245117187500000000e-01,3.874511718750000000e-01,3.142578125000000000e+00,-5.947265625000000000e-01,3.015625000000000000e+00,6.199218750000000000e+00,5.785600000000000000e+04,1.766400000000000000e+04,5.785600000000000000e+04,5.785600000000000000e+04,3.335937500000000000e+00,6.100463867187500000e-02
1.927185058593750000e-02,4.863281250000000000e-01,9.916992187500000000e-01,4.663085937500000000e-02,7.319335937500000000e-01,-4.678344726562500000e-02,-1.079101562500000000e-01,-8.216857910156250000e-03,-2.554321289062500000e-02,-2.732421875000000000e+00,8.721923828125000000e-02,2.946777343750000000e-01,2.378906250000000000e+00,1.416015625000000000e+00,5.199218750000000000e+00,6.292968750000000000e+00,5.760000000000000000e+04,5.760000000000000000e+04,5.760000000000000000e+04,5.760000000000000000e+04,3.357421875000000000e+00,7.098388671875000000e-02
1.715087890625000000e-02,4.938964843750000000e-01,9.912109375000000000e-01,4.177856445312500000e-02,7.436523437500000000e-01,-4.238891601562500000e-02,-1.358642578125000000e-01,-8.140563964843750000e-03,-2.301025390625000000e-02,-2.964843750000000000e+00,-2.163085937500000000e-01,2.414550781250000000e-01,3.568359375000000000e+00,-8.752441406250000000e-02,4.777343750000000000e+00,6.515625000000000000e+00,5.811200000000000000e+04,3.558400000000000000e+04,5.811200000000000000e+04,5.811200000000000000e+04,3.326171875000000000e+00,8.099365234375000000e-02
1.773071289062500000e-02,4.995117187500000000e-01,9.907226562500000000e-01,4.147338867187500000e-02,7.553710937500000000e-01,-3.674316406250000000e-02,-1.655273437500000000e-01,-1.052856445312500000e-02,-1.991271972656250000e-02,-3.052734375000000000e+00,-5.776367187500000000e-01,3.000488281250000000e-01,3.621093750000000000e+00,-4.101562500000000000e-01,4.199218750000000000e+00,6.726562500000000000e+00,5.913600000000000000e+04,2.508800000000000000e+04,5.913600000000000000e+04,5.913600000000000000e+04,3.267578125000000000e+00,9.100341796875000000e-02
1.699829101562500000e-02,5.107421875000000000e-01,9.902343750000000000e-01,3.854370117187500000e-02,7.797851562500000000e-01,-2.687072753906250000e-02,-1.965332031250000000e-01,-1.661682128906250000e-02,-1.600646972656250000e-02,-3.035156250000000000e+00,-1.019531250000000000e+00,2.180175781250000000e-01,2.695312500000000000e+00,3.139648437500000000e-01,5.148437500000000000e+00,6.691406250000000000e+00,5.913600000000000000e+04,4.736000000000000000e+04,5.913600000000000000e+04,5.913600000000000000e+04,3.267578125000000000e+00,1.010131835937500000e-01
