x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
1.073608398437500000e-01,-1.152954101562500000e-01,1.006835937500000000e+00,-1.950683593750000000e-01,1.549072265625000000e-01,-1.818847656250000000e-02,-3.759765625000000000e-02,-2.005004882812500000e-02,1.608276367187500000e-02,-3.991699218750000000e-02,1.470947265625000000e-01,4.592895507812500000e-03,9.990234375000000000e-01,-2.308593750000000000e+00,1.266601562500000000e+00,-1.967773437500000000e-01,5.913600000000000000e+04,5.913600000000000000e+04,5.785600000000000000e+04,2.892800000000000000e+04,3.351562500000000000e+00,2.000427246093750000e-02
1.101074218750000000e-01,-1.210937500000000000e-01,1.006835937500000000e+00,-1.893310546875000000e-01,1.542968750000000000e-01,-1.704406738281250000e-02,-3.848266601562500000e-02,-1.855468750000000000e-02,1.644897460937500000e-02,-3.051757812500000000e-01,-1.690673828125000000e-02,-5.932617187500000000e-02,9.990234375000000000e-01,-2.308593750000000000e+00,1.266601562500000000e+00,-1.967773437500000000e-01,5.811200000000000000e+04,5.913600000000000000e+04,5.913600000000000000e+04,3.046400000000000000e+04,3.351562500000000000e+00,2.999877929687500000e-02
1.075439453125000000e-01,-1.144409179687500000e-01,1.005859375000000000e+00,-1.922607421875000000e-01,1.634521484375000000e-01,-2.609252929687500000e-02,-4.309082031250000000e-02,-1.712036132812500000e-02,1.529693603515625000e-02,-7.270507812500000000e-01,3.483886718750000000e-01,-6.787109375000000000e-02,9.990234375000000000e-01,-2.308593750000000000e+00,1.266601562500000000e+00,-1.967773437500000000e-01,5.888000000000000000e+04,6.092800000000000000e+04,6.092800000000000000e+04,3.251200000000000000e+04,3.257812500000000000e+00,4.000854492187500000e-02
1.086425781250000000e-01,-1.159667968750000000e-01,1.005859375000000000e+00,-1.892089843750000000e-01,1.662597656250000000e-01,-2.999877929687500000e-02,-5.184936523437500000e-02,-1.416015625000000000e-02,1.531219482421875000e-02,-1.465820312500000000e+00,2.897949218750000000e-01,-2.735900878906250000e-02,1.446289062500000000e+00,-2.867187500000000000e+00,5.380859375000000000e-01,3.566894531250000000e-01,5.862400000000000000e+04,5.760000000000000000e+04,6.118400000000000000e+04,4.326400000000000000e+04,3.240234375000000000e+00,5.099487304687500000e-02
1.109619140625000000e-01,-1.041870117187500000e-01,1.005859375000000000e+00,-1.849365234375000000e-01,1.862792968750000000e-01,-2.734375000000000000e-02,-6.866455078125000000e-02,-8.338928222656250000e-03,1.541137695312500000e-02,-2.109375000000000000e+00,6.596679687500000000e-01,1.270751953125000000e-01,1.446289062500000000e+00,-2.867187500000000000e+00,5.380859375000000000e-01,3.566894531250000000e-01,6.144000000000000000e+04,5.888000000000000000e+04,6.169600000000000000e+04,5.401600000000000000e+04,3.220703125000000000e+00,5.999755859375000000e-02
1.104125976562500000e-01,-1.101684570312500000e-01,1.004882812500000000e+00,-1.833496093750000000e-01,1.854248046875000000e-01,-2.528381347656250000e-02,-9.149169921875000000e-02,-1.215934753417968750e-03,1.673889160156250000e-02,-2.933593750000000000e+00,8.862304687500000000e-01,2.592773437500000000e-01,1.446289062500000000e+00,-2.867187500000000000e+00,5.380859375000000000e-01,3.566894531250000000e-01,6.067200000000000000e+04,5.248000000000000000e+04,6.246400000000000000e+04,6.016000000000000000e+04,3.177734375000000000e+00,7.000732421875000000e-02
1.121826171875000000e-01,-1.041870117187500000e-01,1.005859375000000000e+00,-1.810302734375000000e-01,1.939697265625000000e-01,-1.974487304687500000e-02,-9.197998046875000000e-02,-1.038551330566406250e-03,1.695251464843750000e-02,-3.582031250000000000e+00,9.248046875000000000e-01,3.562011718750000000e-01,1.446289062500000000e+00,-2.867187500000000000e+00,5.380859375000000000e-01,3.566894531250000000e-01,5.888000000000000000e+04,4.736000000000000000e+04,6.272000000000000000e+04,6.220800000000000000e+04,3.167968750000000000e+00,8.001708984375000000e-02
1.119384765625000000e-01,-1.054687500000000000e-01,1.005859375000000000e+00,-1.785888671875000000e-01,2.016601562500000000e-01,-1.227569580078125000e-02,-1.232299804687500000e-01,8.438110351562500000e-03,1.918029785156250000e-02,-4.070312500000000000e+00,4.848632812500000000e-01,5.043945312500000000e-01,1.159179687500000000e+00,-1.114257812500000000e+00,1.593750000000000000e+00,-4.555664062500000000e-01,5.683200000000000000e+04,4.684800000000000000e+04,6.272000000000000000e+04,6.195200000000000000e+04,3.167968750000000000e+00,9.100341796875000000e-02
1.155395507812500000e-01,-9.820556640625000000e-02,1.005859375000000000e+00,-1.697998046875000000e-01,2.269287109375000000e-01,1.840591430664062500e-03,-1.616210937500000000e-01,1.777648925781250000e-02,2.276611328125000000e-02,-4.355468750000000000e+00,3.933105468750000000e-01,5.351562500000000000e-01,1.159179687500000000e+00,-1.114257812500000000e+00,1.593750000000000000e+00,-4.555664062500000000e-01,5.222400000000000000e+04,4.608000000000000000e+04,6.246400000000000000e+04,5.248000000000000000e+04,3.171875000000000000e+00,9.997558593750000000e-02
1.082153320312500000e-01,-1.026000976562500000e-01,1.005859375000000000e+00,-1.765136718750000000e-01,2.340087890625000000e-01,1.892089843750000000e-02,-2.022705078125000000e-01,2.355957031250000000e-02,2.563476562500000000e-02,-4.539062500000000000e+00,4.061889648437500000e-02,5.830078125000000000e-01,1.159179687500000000e+00,-1.114257812500000000e+00,1.593750000000000000e+00,-4.555664062500000000e-01,4.940800000000000000e+04,4.787200000000000000e+04,6.169600000000000000e+04,4.915200000000000000e+04,3.220703125000000000e+00,1.099853515625000000e-01
1.079711914062500000e-01,-8.990478515625000000e-02,1.006835937500000000e+00,-1.723632812500000000e-01,2.731933593750000000e-01,3.912353515625000000e-02,-2.471923828125000000e-01,2.774047851562500000e-02,3.063964843750000000e-02,-4.191406250000000000e+00,2.143859863281250000e-02,6.479492187500000000e-01,1.159179687500000000e+00,-1.114257812500000000e+00,1.593750000000000000e+00,-4.555664062500000000e-01,4.966400000000000000e+04,4.608000000000000000e+04,6.067200000000000000e+04,4.684800000000000000e+04,3.267578125000000000e+00,1.199951171875000000e-01
1.071777343750000000e-01,-6.970214843750000000e-02,1.007812500000000000e+00,-1.704101562500000000e-01,3.210449218750000000e-01,4.885864257812500000e-02,-2.927246093750000000e-01,3.018188476562500000e-02,3.549194335937500000e-02,-4.351562500000000000e+00,2.571105957031250000e-02,6.469726562500000000e-01,2.255859375000000000e+00,-3.430175781250000000e-01,3.298828125000000000e+00,-5.507812500000000000e-01,4.966400000000000000e+04,4.531200000000000000e+04,6.016000000000000000e+04,4.787200000000000000e+04,3.292968750000000000e+00,1.309814453125000000e-01
1.065673828125000000e-01,-7.934570312500000000e-02,1.007812500000000000e+00,-1.656494140625000000e-01,3.408203125000000000e-01,5.368041992187500000e-02,-3.347167968750000000e-01,3.204345703125000000e-02,4.302978515625000000e-02,-4.042968750000000000e+00,-2.436828613281250000e-02,7.153320312500000000e-01,2.255859375000000000e+00,-3.430175781250000000e-01,3.298828125000000000e+00,-5.507812500000000000e-01,5.606400000000000000e+04,5.273600000000000000e+04,6.016000000000000000e+04,5.273600000000000000e+04,3.304687500000000000e+00,1.400146484375000000e-01
1.074218750000000000e-01,-7.080078125000000000e-02,1.008789062500000000e+00,-1.605224609375000000e-01,3.862304687500000000e-01,5.758666992187500000e-02,-3.776855468750000000e-01,3.363037109375000000e-02,5.029296875000000000e-02,-3.828125000000000000e+00,-4.206542968750000000e-01,8.247070312500000000e-01,2.255859375000000000e+00,-3.430175781250000000e-01,3.298828125000000000e+00,-5.507812500000000000e-01,5.606400000000000000e+04,5.273600000000000000e+04,6.016000000000000000e+04,5.273600000000000000e+04,3.304687500000000000e+00,1.500244140625000000e-01
1.083374023437500000e-01,-7.873535156250000000e-02,1.009765625000000000e+00,-1.538085937500000000e-01,4.221191406250000000e-01,6.671142578125000000e-02,-4.165039062500000000e-01,3.463745117187500000e-02,5.996704101562500000e-02,-3.791015625000000000e+00,-6.049804687500000000e-01,7.802734375000000000e-01,2.255859375000000000e+00,-3.430175781250000000e-01,3.298828125000000000e+00,-5.507812500000000000e-01,5.734400000000000000e+04,5.299200000000000000e+04,6.092800000000000000e+04,5.299200000000000000e+04,3.251953125000000000e+00,1.600341796875000000e-01
1.116333007812500000e-01,-3.338623046875000000e-02,1.006835937500000000e+00,-1.556396484375000000e-01,4.958496093750000000e-01,5.606079101562500000e-02,-4.560546875000000000e-01,3.244018554687500000e-02,6.134033203125000000e-02,-3.437500000000000000e+00,-8.095703125000000000e-01,8.588867187500000000e-01,1.452148437500000000e+00,1.297851562500000000e+00,3.384765625000000000e+00,-1.981201171875000000e-01,5.785600000000000000e+04,5.273600000000000000e+04,6.118400000000000000e+04,5.273600000000000000e+04,3.246093750000000000e+00,1.710205078125000000e-01
