x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
2.128601074218750000e-02,-2.137756347656250000e-02,1.068359375000000000e+00,-6.002807617187500000e-02,8.857727050781250000e-03,-6.167602539062500000e-02,-2.221679687500000000e-02,4.425048828125000000e-03,-1.184844970703125000e-02,-1.075744628906250000e-02,-1.237182617187500000e-01,5.230712890625000000e-02,1.795959472656250000e-02,-4.663085937500000000e-01,5.610351562500000000e-01,-2.529296875000000000e-01,3.993600000000000000e+04,2.329600000000000000e+04,5.299200000000000000e+04,3.123200000000000000e+04,3.236328125000000000e+00,1.000213623046875000e-02
2.069091796875000000e-02,-2.127075195312500000e-02,1.067382812500000000e+00,-5.957031250000000000e-02,1.099395751953125000e-02,-6.323242187500000000e-02,-2.189636230468750000e-02,3.662109375000000000e-03,-1.144409179687500000e-02,5.636596679687500000e-02,-1.503906250000000000e-01,-7.873535156250000000e-02,2.309570312500000000e-01,3.371582031250000000e-01,3.630371093750000000e-01,-3.955078125000000000e-01,4.556800000000000000e+04,4.812800000000000000e+04,4.864000000000000000e+04,2.585600000000000000e+04,3.251953125000000000e+00,2.000427246093750000e-02
2.009582519531250000e-02,-2.114868164062500000e-02,1.066406250000000000e+00,-5.917358398437500000e-02,1.311492919921875000e-02,-6.439208984375000000e-02,-2.130126953125000000e-02,3.086090087890625000e-03,-1.194000244140625000e-02,1.767578125000000000e-01,-9.283447265625000000e-02,-1.735839843750000000e-01,2.491455078125000000e-01,-2.242431640625000000e-01,3.493652343750000000e-01,1.506347656250000000e-01,4.428800000000000000e+04,3.097600000000000000e+04,4.684800000000000000e+04,4.198400000000000000e+04,3.363281250000000000e+00,2.999877929687500000e-02
1.950073242187500000e-02,-2.101135253906250000e-02,1.066406250000000000e+00,-5.886840820312500000e-02,1.509094238281250000e-02,-7.000732421875000000e-02,-1.994323730468750000e-02,3.368377685546875000e-03,-1.349639892578125000e-02,2.480468750000000000e-01,2.524414062500000000e-01,-1.351318359375000000e-01,5.834960937500000000e-01,2.161026000976562500e-03,-4.487304687500000000e-01,-2.272949218750000000e-01,5.120000000000000000e+04,3.763200000000000000e+04,2.304000000000000000e+04,3.072000000000000000e+04,3.373046875000000000e+00,4.000854492187500000e-02
1.295166015625000000e-01,-6.015014648437500000e-02,1.066406250000000000e+00,9.344482421875000000e-02,-3.759765625000000000e-02,-6.756591796875000000e-02,-1.511383056640625000e-02,1.496124267578125000e-02,-1.580810546875000000e-02,1.298828125000000000e-01,2.565917968750000000e-01,-2.863769531250000000e-01,7.436523437500000000e-01,-5.366210937500000000e-01,-8.618164062500000000e-01,8.417968750000000000e-01,5.324800000000000000e+04,1.945600000000000000e+04,6.144000000000000000e+03,5.478400000000000000e+04,3.410156250000000000e+00,4.998779296875000000e-02
1.275634765625000000e-01,-5.999755859375000000e-02,1.065429687500000000e+00,9.100341796875000000e-02,-3.543090820312500000e-02,-6.640625000000000000e-02,-1.392364501953125000e-02,1.834106445312500000e-02,-1.831054687500000000e-02,-1.040101051330566406e-04,2.160644531250000000e-01,-1.693115234375000000e-01,3.657226562500000000e-01,8.276367187500000000e-02,-3.493652343750000000e-01,1.073608398437500000e-01,4.608000000000000000e+04,3.942400000000000000e+04,2.611200000000000000e+04,3.993600000000000000e+04,3.431640625000000000e+00,5.999755859375000000e-02
1.280517578125000000e-01,-5.892944335937500000e-02,1.065429687500000000e+00,9.210205078125000000e-02,-3.222656250000000000e-02,-7.238769531250000000e-02,-1.351165771484375000e-02,2.099609375000000000e-02,-1.997375488281250000e-02,-1.396484375000000000e-01,-1.141357421875000000e-01,-4.357910156250000000e-02,2.080078125000000000e-01,-5.014648437500000000e-01,-9.844970703125000000e-02,6.210937500000000000e-01,4.249600000000000000e+04,2.073600000000000000e+04,3.430400000000000000e+04,5.120000000000000000e+04,3.431640625000000000e+00,7.000732421875000000e-02
1.286621093750000000e-01,-5.792236328125000000e-02,1.064453125000000000e+00,9.362792968750000000e-02,-2.920532226562500000e-02,-8.020019531250000000e-02,-1.478576660156250000e-02,2.098083496093750000e-02,-2.069091796875000000e-02,-3.911132812500000000e-01,-4.465332031250000000e-01,5.017089843750000000e-02,-4.243164062500000000e-01,-4.660034179687500000e-02,4.218750000000000000e-01,1.022338867187500000e-01,2.380800000000000000e+04,3.609600000000000000e+04,4.787200000000000000e+04,4.019200000000000000e+04,3.398437500000000000e+00,8.001708984375000000e-02
1.267089843750000000e-01,-5.801391601562500000e-02,1.065429687500000000e+00,9.100341796875000000e-02,-2.764892578125000000e-02,-7.623291015625000000e-02,-1.765441894531250000e-02,1.652526855468750000e-02,-2.064514160156250000e-02,-6.723632812500000000e-01,-1.003906250000000000e+00,8.959960937500000000e-02,-6.757812500000000000e-01,-2.330017089843750000e-02,9.418945312500000000e-01,2.141113281250000000e-01,1.382400000000000000e+04,3.635200000000000000e+04,5.555200000000000000e+04,4.275200000000000000e+04,3.431640625000000000e+00,9.002685546875000000e-02
1.256103515625000000e-01,-5.511474609375000000e-02,1.065429687500000000e+00,8.966064453125000000e-02,-2.177429199218750000e-02,-8.587646484375000000e-02,-2.250671386718750000e-02,6.267547607421875000e-03,-1.914978027343750000e-02,-5.273437500000000000e-01,-1.607421875000000000e+00,1.173095703125000000e-01,-1.197265625000000000e+00,6.381835937500000000e-01,1.413085937500000000e+00,-6.333007812500000000e-01,0.000000000000000000e+00,5.094400000000000000e+04,5.580800000000000000e+04,1.561600000000000000e+04,3.453125000000000000e+00,9.997558593750000000e-02
