x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
1.763916015625000000e-02,-1.673698425292968750e-03,1.030273437500000000e+00,-9.039306640625000000e-02,-2.235412597656250000e-02,-2.331542968750000000e-02,4.127502441406250000e-03,6.704330444335937500e-04,-1.411437988281250000e-02,-1.385498046875000000e-01,-1.293182373046875000e-02,-2.972412109375000000e-02,2.575683593750000000e-01,-2.893066406250000000e-01,4.350585937500000000e-01,-3.703613281250000000e-01,4.940800000000000000e+04,3.174400000000000000e+04,5.376000000000000000e+04,2.867200000000000000e+04,3.035156250000000000e+00,1.000213623046875000e-02
1.673889160156250000e-02,-1.898765563964843750e-03,1.029296875000000000e+00,-9.033203125000000000e-02,-2.275085449218750000e-02,-2.285766601562500000e-02,2.824783325195312500e-03,7.410049438476562500e-04,-1.394653320312500000e-02,-1.822509765625000000e-01,-3.848266601562500000e-02,-6.384277343750000000e-02,3.156738281250000000e-01,-1.184082031250000000e-01,6.445312500000000000e-01,-4.968261718750000000e-02,5.120000000000000000e+04,3.814400000000000000e+04,5.862400000000000000e+04,4.044800000000000000e+04,3.019531250000000000e+00,2.000427246093750000e-02
1.950073242187500000e-02,1.126289367675781250e-03,1.029296875000000000e+00,-8.544921875000000000e-02,-1.875305175781250000e-02,-2.531433105468750000e-02,7.405281066894531250e-04,1.376152038574218750e-03,-1.467895507812500000e-02,-1.140747070312500000e-01,1.531982421875000000e-01,-1.990966796875000000e-01,5.795898437500000000e-01,-1.566162109375000000e-01,4.634857177734375000e-03,8.471679687500000000e-02,5.734400000000000000e+04,3.686400000000000000e+04,4.224000000000000000e+04,4.480000000000000000e+04,3.019531250000000000e+00,2.999877929687500000e-02
2.015686035156250000e-02,-7.596015930175781250e-04,1.027343750000000000e+00,-8.337402343750000000e-02,-2.113342285156250000e-02,-3.564453125000000000e-02,-6.175041198730468750e-04,2.834320068359375000e-03,-1.712036132812500000e-02,-1.673583984375000000e-01,8.935546875000000000e-02,-3.481445312500000000e-01,1.174926757812500000e-01,7.696533203125000000e-02,2.366943359375000000e-01,2.374267578125000000e-01,4.352000000000000000e+04,4.224000000000000000e+04,4.684800000000000000e+04,4.684800000000000000e+04,3.171875000000000000e+00,4.000854492187500000e-02
1.931762695312500000e-02,-9.703636169433593750e-04,1.027343750000000000e+00,-8.312988281250000000e-02,-2.108764648437500000e-02,-3.884887695312500000e-02,-2.174377441406250000e-03,4.486083984375000000e-03,-2.035522460937500000e-02,-1.311035156250000000e-01,5.206298828125000000e-02,-2.907714843750000000e-01,2.634277343750000000e-01,2.705078125000000000e-01,5.758666992187500000e-02,1.791381835937500000e-02,4.889600000000000000e+04,4.889600000000000000e+04,4.300800000000000000e+04,4.172800000000000000e+04,3.082031250000000000e+00,4.998779296875000000e-02
1.985168457031250000e-02,-4.268646240234375000e-03,1.027343750000000000e+00,-8.074951171875000000e-02,-2.491760253906250000e-02,-4.428100585937500000e-02,-3.906250000000000000e-03,5.702972412109375000e-03,-2.352905273437500000e-02,-1.950683593750000000e-01,-1.612854003906250000e-02,-2.033691406250000000e-01,1.230468750000000000e-01,-1.205444335937500000e-02,4.653320312500000000e-01,2.177734375000000000e-01,4.454400000000000000e+04,4.044800000000000000e+04,5.299200000000000000e+04,4.710400000000000000e+04,3.119140625000000000e+00,5.999755859375000000e-02
1.904296875000000000e-02,-4.516601562500000000e-03,1.026367187500000000e+00,-8.020019531250000000e-02,-2.459716796875000000e-02,-5.227661132812500000e-02,-6.034851074218750000e-03,5.863189697265625000e-03,-2.539062500000000000e-02,-2.216796875000000000e-01,-7.257080078125000000e-02,-1.192016601562500000e-01,2.244873046875000000e-01,1.922607421875000000e-01,3.684082031250000000e-01,-3.817749023437500000e-02,4.736000000000000000e+04,4.659200000000000000e+04,5.120000000000000000e+04,3.968000000000000000e+04,3.103515625000000000e+00,7.000732421875000000e-02
1.470184326171875000e-02,-1.160621643066406250e-03,1.026367187500000000e+00,-8.441162109375000000e-02,-1.934814453125000000e-02,-6.152343750000000000e-02,-9.216308593750000000e-03,4.695892333984375000e-03,-2.650451660156250000e-02,-3.388671875000000000e-01,-1.429443359375000000e-01,-1.223754882812500000e-01,3.503417968750000000e-02,-5.166625976562500000e-02,7.241210937500000000e-01,2.875976562500000000e-01,4.224000000000000000e+04,3.942400000000000000e+04,5.836800000000000000e+04,4.915200000000000000e+04,3.097656250000000000e+00,8.001708984375000000e-02
1.609802246093750000e-02,-1.925468444824218750e-03,1.025390625000000000e+00,-8.093261718750000000e-02,-1.928710937500000000e-02,-6.732177734375000000e-02,-1.230621337890625000e-02,3.187179565429687500e-03,-2.755737304687500000e-02,-3.515625000000000000e-01,-1.481933593750000000e-01,-4.464721679687500000e-02,1.494140625000000000e-01,6.622314453125000000e-02,7.114257812500000000e-01,-8.514404296875000000e-02,4.556800000000000000e+04,4.300800000000000000e+04,5.811200000000000000e+04,3.840000000000000000e+04,3.097656250000000000e+00,9.002685546875000000e-02
1.488494873046875000e-02,-6.637573242187500000e-04,1.025390625000000000e+00,-8.258056640625000000e-02,-1.760864257812500000e-02,-6.732177734375000000e-02,-1.240539550781250000e-02,3.084182739257812500e-03,-2.757263183593750000e-02,-1.779785156250000000e-01,-2.729492187500000000e-01,-1.160278320312500000e-01,1.472167968750000000e-01,1.978759765625000000e-01,8.432617187500000000e-01,2.528381347656250000e-02,4.505600000000000000e+04,4.659200000000000000e+04,5.990400000000000000e+04,4.147200000000000000e+04,3.119140625000000000e+00,9.997558593750000000e-02
