x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
-1.186370849609375000e-02,-6.246948242187500000e-02,1.022460937500000000e+00,2.712011337280273438e-05,1.312255859375000000e-01,5.636596679687500000e-02,5.184173583984375000e-03,8.537292480468750000e-03,-5.722045898437500000e-03,9.289550781250000000e-02,-6.591796875000000000e-02,-9.277343750000000000e-03,-3.713378906250000000e-01,2.107421875000000000e+00,-2.531250000000000000e+00,-2.703125000000000000e+00,2.585600000000000000e+04,5.708800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.378906250000000000e+00,1.100158691406250000e-02
-1.185607910156250000e-02,-6.115722656250000000e-02,1.023437500000000000e+00,8.573532104492187500e-04,1.307373046875000000e-01,5.581665039062500000e-02,5.935668945312500000e-03,7.942199707031250000e-03,-5.867004394531250000e-03,-5.090332031250000000e-02,-6.274414062500000000e-02,6.103515625000000000e-02,2.432861328125000000e-01,8.295898437500000000e-01,-1.377929687500000000e+00,-6.010742187500000000e-01,4.403200000000000000e+04,5.504000000000000000e+04,0.000000000000000000e+00,1.715200000000000000e+04,3.388671875000000000e+00,2.099609375000000000e-02
-9.918212890625000000e-03,-4.595947265625000000e-02,1.023437500000000000e+00,4.085540771484375000e-03,1.464843750000000000e-01,5.752563476562500000e-02,4.005432128906250000e-03,7.709503173828125000e-03,-4.402160644531250000e-03,-4.472656250000000000e-01,9.387207031250000000e-02,2.761230468750000000e-01,-6.958007812500000000e-01,8.466796875000000000e-01,-6.982421875000000000e-01,-1.134033203125000000e-01,1.331200000000000000e+04,5.504000000000000000e+04,1.305600000000000000e+04,3.404800000000000000e+04,3.388671875000000000e+00,3.100585937500000000e-02
-1.012420654296875000e-02,-4.397583007812500000e-02,1.022460937500000000e+00,4.451751708984375000e-03,1.466064453125000000e-01,4.568481445312500000e-02,-1.058578491210937500e-03,9.025573730468750000e-03,-1.160621643066406250e-03,-1.070312500000000000e+00,3.271484375000000000e-01,4.978027343750000000e-01,-7.891845703125000000e-02,1.160156250000000000e+00,-1.205078125000000000e+00,-1.644531250000000000e+00,3.456000000000000000e+04,5.580800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.457031250000000000e+00,4.000854492187500000e-02
-6.752014160156250000e-03,-3.497314453125000000e-02,1.022460937500000000e+00,9.216308593750000000e-03,1.556396484375000000e-01,3.750610351562500000e-02,-1.317596435546875000e-02,1.325988769531250000e-02,4.764556884765625000e-03,-1.760742187500000000e+00,6.030273437500000000e-01,8.037109375000000000e-01,1.807861328125000000e-01,6.479492187500000000e-01,-7.900390625000000000e-01,-1.838378906250000000e-01,4.147200000000000000e+04,5.094400000000000000e+04,8.960000000000000000e+03,3.123200000000000000e+04,3.462890625000000000e+00,4.998779296875000000e-02
-9.597778320312500000e-03,-3.402709960937500000e-02,1.023437500000000000e+00,6.702423095703125000e-03,1.555175781250000000e-01,2.000427246093750000e-02,-3.210449218750000000e-02,2.075195312500000000e-02,1.259613037109375000e-02,-2.681640625000000000e+00,9.184570312500000000e-01,9.912109375000000000e-01,-3.989257812500000000e-01,5.483398437500000000e-01,-2.375488281250000000e-01,-1.717529296875000000e-01,2.406400000000000000e+04,4.915200000000000000e+04,2.944000000000000000e+04,3.148800000000000000e+04,3.478515625000000000e+00,6.100463867187500000e-02
-3.522872924804687500e-03,-2.000427246093750000e-02,1.023437500000000000e+00,1.552581787109375000e-02,1.730957031250000000e-01,9.559631347656250000e-03,-6.112670898437500000e-02,3.359985351562500000e-02,2.270507812500000000e-02,-3.677734375000000000e+00,1.636718750000000000e+00,1.162109375000000000e+00,7.183837890625000000e-02,3.642578125000000000e-01,-1.748046875000000000e-01,-9.161376953125000000e-02,3.865600000000000000e+04,4.556800000000000000e+04,3.148800000000000000e+04,3.404800000000000000e+04,3.468750000000000000e+00,7.000732421875000000e-02
-4.646301269531250000e-03,-2.706909179687500000e-02,1.024414062500000000e+00,1.670837402343750000e-02,1.680908203125000000e-01,6.240844726562500000e-03,-9.844970703125000000e-02,5.151367187500000000e-02,3.277587890625000000e-02,-4.539062500000000000e+00,2.207031250000000000e+00,1.289062500000000000e+00,1.025390625000000000e-01,-1.079101562500000000e-01,-3.386230468750000000e-01,5.356445312500000000e-01,3.942400000000000000e+04,3.353600000000000000e+04,2.611200000000000000e+04,4.889600000000000000e+04,3.478515625000000000e+00,8.001708984375000000e-02
9.002685546875000000e-03,3.654479980468750000e-03,1.024414062500000000e+00,3.643798828125000000e-02,2.106933593750000000e-01,-9.910583496093750000e-03,-1.479492187500000000e-01,7.611083984375000000e-02,4.415893554687500000e-02,-5.527343750000000000e+00,2.564453125000000000e+00,1.356445312500000000e+00,-7.781982421875000000e-02,-5.864257812500000000e-01,4.199218750000000000e-01,1.565429687500000000e+00,3.430400000000000000e+04,1.715200000000000000e+04,4.659200000000000000e+04,5.555200000000000000e+04,3.478515625000000000e+00,9.002685546875000000e-02
1.070404052734375000e-02,9.635925292968750000e-03,1.023437500000000000e+00,4.330444335937500000e-02,2.274169921875000000e-01,-2.664184570312500000e-02,-2.042236328125000000e-01,1.041259765625000000e-01,5.355834960937500000e-02,-6.281250000000000000e+00,2.787109375000000000e+00,1.491210937500000000e+00,-3.706054687500000000e-01,-1.218750000000000000e+00,7.758789062500000000e-01,2.486328125000000000e+00,2.508800000000000000e+04,0.000000000000000000e+00,5.299200000000000000e+04,5.580800000000000000e+04,3.457031250000000000e+00,1.010131835937500000e-01
