x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
-5.169677734375000000e-02,-2.981567382812500000e-02,1.002929687500000000e+00,6.243896484375000000e-02,4.333496093750000000e-02,9.834289550781250000e-03,-1.595497131347656250e-03,9.361267089843750000e-03,-1.693725585937500000e-02,-1.427459716796875000e-02,-8.959960937500000000e-02,4.947662353515625000e-03,1.059570312500000000e+00,2.261718750000000000e+00,6.191406250000000000e-01,-2.212890625000000000e+00,5.913600000000000000e+04,5.913600000000000000e+04,5.376000000000000000e+04,0.000000000000000000e+00,3.261718750000000000e+00,1.100158691406250000e-02
-5.422973632812500000e-02,-3.062438964843750000e-02,1.002929687500000000e+00,5.709838867187500000e-02,4.113769531250000000e-02,8.872985839843750000e-03,-1.432418823242187500e-03,7.663726806640625000e-03,-1.686096191406250000e-02,-3.771972656250000000e-02,-5.975341796875000000e-02,-1.316070556640625000e-02,1.825195312500000000e+00,1.464843750000000000e+00,6.938476562500000000e-01,-1.887207031250000000e-01,5.913600000000000000e+04,5.913600000000000000e+04,5.504000000000000000e+04,3.302400000000000000e+04,3.261718750000000000e+00,2.000427246093750000e-02
-5.364990234375000000e-02,-3.021240234375000000e-02,1.002929687500000000e+00,5.783081054687500000e-02,4.125976562500000000e-02,8.834838867187500000e-03,-1.495361328125000000e-03,6.637573242187500000e-03,-1.695251464843750000e-02,-2.614746093750000000e-01,7.659912109375000000e-02,-4.510498046875000000e-02,9.423828125000000000e-01,1.503906250000000000e+00,1.115234375000000000e+00,4.191894531250000000e-01,5.939200000000000000e+04,6.016000000000000000e+04,6.016000000000000000e+04,5.043200000000000000e+04,3.208984375000000000e+00,3.100585937500000000e-02
-5.310058593750000000e-02,-2.981567382812500000e-02,1.001953125000000000e+00,5.850219726562500000e-02,4.141235351562500000e-02,6.908416748046875000e-03,-3.479003906250000000e-03,6.847381591796875000e-03,-1.750183105468750000e-02,-6.503906250000000000e-01,2.310791015625000000e-01,-2.381896972656250000e-02,8.754882812500000000e-01,1.686523437500000000e+00,1.164062500000000000e+00,-9.326171875000000000e-01,5.862400000000000000e+04,6.016000000000000000e+04,6.016000000000000000e+04,3.072000000000000000e+03,3.208984375000000000e+00,4.098510742187500000e-02
-4.373168945312500000e-02,-5.935668945312500000e-03,1.001953125000000000e+00,7.635498046875000000e-02,8.819580078125000000e-02,9.384155273437500000e-03,-1.265716552734375000e-02,1.016235351562500000e-02,-1.843261718750000000e-02,-1.073242187500000000e+00,4.985351562500000000e-01,-7.835388183593750000e-03,1.293945312500000000e+00,6.972656250000000000e-01,1.549804687500000000e+00,4.516601562500000000e-01,6.118400000000000000e+04,5.683200000000000000e+04,6.118400000000000000e+04,5.222400000000000000e+04,3.156250000000000000e+00,5.099487304687500000e-02
-4.077148437500000000e-02,-2.023696899414062500e-03,1.001953125000000000e+00,8.172607421875000000e-02,9.545898437500000000e-02,1.556396484375000000e-02,-2.345275878906250000e-02,1.502227783203125000e-02,-1.855468750000000000e-02,-1.712890625000000000e+00,8.647460937500000000e-01,-4.724121093750000000e-02,6.777343750000000000e-01,-4.403686523437500000e-02,1.919921875000000000e+00,1.304687500000000000e+00,5.785600000000000000e+04,3.993600000000000000e+04,6.272000000000000000e+04,6.272000000000000000e+04,3.082031250000000000e+00,5.999755859375000000e-02
-3.802490234375000000e-02,-1.473426818847656250e-04,1.002929687500000000e+00,8.728027343750000000e-02,9.985351562500000000e-02,2.455139160156250000e-02,-4.000854492187500000e-02,2.326965332031250000e-02,-1.930236816406250000e-02,-2.218750000000000000e+00,1.160156250000000000e+00,-9.963989257812500000e-03,3.642578125000000000e-01,-7.822265625000000000e-01,1.455078125000000000e+00,9.526367187500000000e-01,5.068800000000000000e+04,1.049600000000000000e+04,6.195200000000000000e+04,6.144000000000000000e+04,3.119140625000000000e+00,7.098388671875000000e-02
-3.564453125000000000e-02,2.130508422851562500e-03,1.003906250000000000e+00,9.295654296875000000e-02,1.068725585937500000e-01,4.092407226562500000e-02,-6.240844726562500000e-02,3.485107421875000000e-02,-1.997375488281250000e-02,-2.544921875000000000e+00,1.327148437500000000e+00,5.181884765625000000e-02,5.571289062500000000e-01,-5.854492187500000000e-01,1.757812500000000000e+00,8.745117187500000000e-01,5.580800000000000000e+04,1.945600000000000000e+04,6.272000000000000000e+04,6.118400000000000000e+04,3.072265625000000000e+00,8.001708984375000000e-02
-3.594970703125000000e-02,6.508827209472656250e-04,1.003906250000000000e+00,9.472656250000000000e-02,1.090698242187500000e-01,5.441284179687500000e-02,-8.752441406250000000e-02,4.788208007812500000e-02,-2.050781250000000000e-02,-2.478515625000000000e+00,1.233398437500000000e+00,4.968261718750000000e-02,7.407226562500000000e-01,-7.202148437500000000e-02,1.589843750000000000e+00,8.037109375000000000e-01,5.836800000000000000e+04,3.865600000000000000e+04,6.195200000000000000e+04,5.939200000000000000e+04,3.115234375000000000e+00,9.002685546875000000e-02
-3.010559082031250000e-02,7.137298583984375000e-03,1.004882812500000000e+00,1.099853515625000000e-01,1.295166015625000000e-01,6.689453125000000000e-02,-1.134033203125000000e-01,6.155395507812500000e-02,-2.157592773437500000e-02,-2.185546875000000000e+00,1.095703125000000000e+00,6.011962890625000000e-03,7.695312500000000000e-01,-4.973144531250000000e-01,1.486328125000000000e+00,7.792968750000000000e-01,5.888000000000000000e+04,2.304000000000000000e+04,6.195200000000000000e+04,5.913600000000000000e+04,3.115234375000000000e+00,9.997558593750000000e-02
