x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
2.978515625000000000e-02,-2.139282226562500000e-02,1.004882812500000000e+00,-4.821777343750000000e-02,1.242828369140625000e-02,-2.319335937500000000e-02,-1.491546630859375000e-02,-6.156921386718750000e-03,-7.829666137695312500e-04,2.065429687500000000e-01,2.634277343750000000e-01,3.585815429687500000e-02,-3.344726562500000000e-01,-1.884765625000000000e+00,7.744140625000000000e-01,8.071289062500000000e-01,2.688000000000000000e+04,4.147200000000000000e+04,1.792000000000000000e+04,1.382400000000000000e+04,3.509765625000000000e+00,2.000427246093750000e-02
3.068542480468750000e-02,-1.934814453125000000e-02,1.003906250000000000e+00,-4.684448242187500000e-02,1.666259765625000000e-02,-2.352905273437500000e-02,-1.287841796875000000e-02,-3.404617309570312500e-03,-3.204345703125000000e-04,1.117553710937500000e-01,2.998046875000000000e-01,1.636962890625000000e-01,1.922607421875000000e-02,-2.001953125000000000e+00,1.185546875000000000e+00,4.714355468750000000e-01,2.713600000000000000e+04,3.763200000000000000e+04,1.843200000000000000e+04,1.536000000000000000e+04,3.615234375000000000e+00,2.999877929687500000e-02
2.883911132812500000e-02,-1.850891113281250000e-02,1.003906250000000000e+00,-4.913330078125000000e-02,1.884460449218750000e-02,-2.680969238281250000e-02,-1.174926757812500000e-02,-7.205009460449218750e-04,1.194953918457031250e-03,-1.450195312500000000e-01,3.796386718750000000e-01,2.937011718750000000e-01,1.922607421875000000e-02,-2.001953125000000000e+00,1.185546875000000000e+00,4.714355468750000000e-01,3.609600000000000000e+04,4.224000000000000000e+04,3.635200000000000000e+04,2.432000000000000000e+04,3.664062500000000000e+00,4.000854492187500000e-02
2.835083007812500000e-02,-1.832580566406250000e-02,1.003906250000000000e+00,-4.922485351562500000e-02,1.988220214843750000e-02,-3.552246093750000000e-02,-1.274871826171875000e-02,2.761840820312500000e-03,3.929138183593750000e-03,-3.898925781250000000e-01,5.136718750000000000e-01,3.415527343750000000e-01,1.363281250000000000e+00,-7.895507812500000000e-01,6.352539062500000000e-01,6.840820312500000000e-01,3.481600000000000000e+04,3.968000000000000000e+04,3.840000000000000000e+04,2.662400000000000000e+04,3.664062500000000000e+00,5.099487304687500000e-02
3.973388671875000000e-02,-1.021575927734375000e-02,1.004882812500000000e+00,-3.201293945312500000e-02,3.247070312500000000e-02,-3.802490234375000000e-02,-1.733398437500000000e-02,8.773803710937500000e-03,8.285522460937500000e-03,-7.456054687500000000e-01,7.226562500000000000e-01,4.064941406250000000e-01,1.363281250000000000e+00,-7.895507812500000000e-01,6.352539062500000000e-01,6.840820312500000000e-01,5.350400000000000000e+04,5.222400000000000000e+04,5.376000000000000000e+04,5.427200000000000000e+04,3.611328125000000000e+00,5.999755859375000000e-02
3.839111328125000000e-02,-8.918762207031250000e-03,1.004882812500000000e+00,-3.286743164062500000e-02,3.527832031250000000e-02,-4.992675781250000000e-02,-2.442932128906250000e-02,1.577758789062500000e-02,1.210784912109375000e-02,-1.060546875000000000e+00,8.686523437500000000e-01,5.004882812500000000e-01,1.179687500000000000e+00,-1.613281250000000000e+00,8.862304687500000000e-01,7.373046875000000000e-01,5.452800000000000000e+04,5.273600000000000000e+04,5.606400000000000000e+04,5.606400000000000000e+04,3.505859375000000000e+00,7.098388671875000000e-02
3.994750976562500000e-02,-9.040832519531250000e-03,1.003906250000000000e+00,-2.890014648437500000e-02,3.662109375000000000e-02,-6.082153320312500000e-02,-3.439331054687500000e-02,2.473449707031250000e-02,1.667785644531250000e-02,-1.319335937500000000e+00,1.013671875000000000e+00,5.527343750000000000e-01,1.179687500000000000e+00,-1.613281250000000000e+00,8.862304687500000000e-01,7.373046875000000000e-01,5.683200000000000000e+04,5.529600000000000000e+04,5.862400000000000000e+04,5.836800000000000000e+04,3.363281250000000000e+00,8.001708984375000000e-02
4.098510742187500000e-02,-6.889343261718750000e-03,1.003906250000000000e+00,-2.484130859375000000e-02,4.241943359375000000e-02,-6.549072265625000000e-02,-4.714965820312500000e-02,3.527832031250000000e-02,2.188110351562500000e-02,-1.526367187500000000e+00,1.181640625000000000e+00,6.186523437500000000e-01,1.951171875000000000e+00,-1.392578125000000000e+00,9.243164062500000000e-01,3.205566406250000000e-01,5.760000000000000000e+04,5.452800000000000000e+04,5.939200000000000000e+04,5.939200000000000000e+04,3.326171875000000000e+00,9.002685546875000000e-02
4.492187500000000000e-02,-3.547668457031250000e-03,1.003906250000000000e+00,-1.545715332031250000e-02,5.151367187500000000e-02,-5.953979492187500000e-02,-6.213378906250000000e-02,4.736328125000000000e-02,2.775573730468750000e-02,-1.665039062500000000e+00,1.228515625000000000e+00,6.791992187500000000e-01,1.951171875000000000e+00,-1.392578125000000000e+00,9.243164062500000000e-01,3.205566406250000000e-01,5.913600000000000000e+04,5.299200000000000000e+04,6.041600000000000000e+04,5.939200000000000000e+04,3.283203125000000000e+00,9.997558593750000000e-02
4.089355468750000000e-02,-4.936218261718750000e-03,1.002929687500000000e+00,-1.612854003906250000e-02,5.560302734375000000e-02,-5.111694335937500000e-02,-7.800292968750000000e-02,5.953979492187500000e-02,3.335571289062500000e-02,-1.736328125000000000e+00,1.235351562500000000e+00,6.918945312500000000e-01,2.414062500000000000e+00,-8.999023437500000000e-01,1.019531250000000000e+00,8.923339843750000000e-02,5.862400000000000000e+04,5.299200000000000000e+04,6.041600000000000000e+04,5.939200000000000000e+04,3.283203125000000000e+00,1.110229492187500000e-01
4.617309570312500000e-02,2.859115600585937500e-03,1.002929687500000000e+00,-2.044677734375000000e-03,7.519531250000000000e-02,-3.982543945312500000e-02,-9.558105468750000000e-02,7.287597656250000000e-02,3.970336914062500000e-02,-1.725585937500000000e+00,1.185546875000000000e+00,6.972656250000000000e-01,2.414062500000000000e+00,-8.999023437500000000e-01,1.019531250000000000e+00,8.923339843750000000e-02,5.939200000000000000e+04,5.222400000000000000e+04,6.041600000000000000e+04,5.862400000000000000e+04,3.277343750000000000e+00,1.199951171875000000e-01
