x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
-1.306152343750000000e-02,-1.042938232421875000e-02,1.008789062500000000e+00,1.132202148437500000e-02,-4.615783691406250000e-03,-1.071166992187500000e-02,-1.335144042968750000e-02,1.849174499511718750e-03,-1.376342773437500000e-02,-1.170349121093750000e-02,-6.591796875000000000e-02,1.341247558593750000e-02,1.615234375000000000e+00,-3.317871093750000000e-01,1.319335937500000000e+00,7.578125000000000000e-01,5.171200000000000000e+04,4.172800000000000000e+04,5.120000000000000000e+04,4.377600000000000000e+04,3.314453125000000000e+00,1.000213623046875000e-02
-1.294708251953125000e-02,-1.046752929687500000e-02,1.008789062500000000e+00,1.152038574218750000e-02,-3.318786621093750000e-03,-1.129913330078125000e-02,-1.447296142578125000e-02,2.231597900390625000e-03,-1.379394531250000000e-02,-9.265136718750000000e-02,-9.570312500000000000e-02,1.209716796875000000e-01,1.615234375000000000e+00,-3.317871093750000000e-01,1.319335937500000000e+00,7.578125000000000000e-01,5.529600000000000000e+04,5.990400000000000000e+04,5.990400000000000000e+04,5.248000000000000000e+04,3.314453125000000000e+00,2.000427246093750000e-02
-1.282501220703125000e-02,-1.049804687500000000e-02,1.008789062500000000e+00,1.175689697265625000e-02,-1.917839050292968750e-03,-1.245117187500000000e-02,-1.537322998046875000e-02,2.340316772460937500e-03,-1.322937011718750000e-02,-1.129150390625000000e-01,8.966064453125000000e-02,2.413330078125000000e-01,1.236724853515625000e-02,-2.294921875000000000e+00,1.894531250000000000e+00,-2.382812500000000000e+00,5.734400000000000000e+04,6.118400000000000000e+04,6.118400000000000000e+04,5.299200000000000000e+04,3.240234375000000000e+00,3.100585937500000000e-02
-1.271057128906250000e-02,-1.049041748046875000e-02,1.008789062500000000e+00,1.200866699218750000e-02,-3.483295440673828125e-04,-7.499694824218750000e-03,-1.606750488281250000e-02,2.851486206054687500e-03,-1.107788085937500000e-02,-1.640625000000000000e-01,2.739257812500000000e-01,2.573242187500000000e-01,1.236724853515625000e-02,-2.294921875000000000e+00,1.894531250000000000e+00,-2.382812500000000000e+00,6.297600000000000000e+04,5.580800000000000000e+04,6.297600000000000000e+04,0.000000000000000000e+00,3.156250000000000000e+00,4.000854492187500000e-02
1.378631591796875000e-02,-5.008697509765625000e-03,1.008789062500000000e+00,5.657958984375000000e-02,1.081085205078125000e-02,1.939773559570312500e-03,-1.716613769531250000e-02,7.682800292968750000e-03,-7.236480712890625000e-03,-1.661376953125000000e-01,5.253906250000000000e-01,8.477783203125000000e-02,1.236724853515625000e-02,-2.294921875000000000e+00,1.894531250000000000e+00,-2.382812500000000000e+00,6.297600000000000000e+04,5.478400000000000000e+04,6.272000000000000000e+04,0.000000000000000000e+00,3.156250000000000000e+00,4.998779296875000000e-02
1.435852050781250000e-02,-4.894256591796875000e-03,1.008789062500000000e+00,5.743408203125000000e-02,1.263427734375000000e-02,9.849548339843750000e-03,-1.852416992187500000e-02,1.163482666015625000e-02,-6.134033203125000000e-03,-4.741210937500000000e-01,8.173828125000000000e-01,-1.346435546875000000e-01,1.236724853515625000e-02,-2.294921875000000000e+00,1.894531250000000000e+00,-2.382812500000000000e+00,6.246400000000000000e+04,5.043200000000000000e+04,6.169600000000000000e+04,4.864000000000000000e+03,3.171875000000000000e+00,5.999755859375000000e-02
2.481079101562500000e-02,4.505157470703125000e-03,1.008789062500000000e+00,7.543945312500000000e-02,2.995300292968750000e-02,1.489257812500000000e-02,-2.378845214843750000e-02,2.055358886718750000e-02,-6.633758544921875000e-03,-9.672851562500000000e-01,1.310546875000000000e+00,-3.625488281250000000e-01,-4.670410156250000000e-01,-7.172851562500000000e-01,-1.868164062500000000e+00,6.123046875000000000e-01,6.220800000000000000e+04,4.454400000000000000e+04,6.041600000000000000e+04,1.920000000000000000e+04,3.187500000000000000e+00,7.098388671875000000e-02
2.659606933593750000e-02,1.022338867187500000e-03,1.009765625000000000e+00,7.934570312500000000e-02,2.632141113281250000e-02,2.265930175781250000e-02,-3.195190429687500000e-02,3.329467773437500000e-02,-1.005554199218750000e-02,-1.455078125000000000e+00,2.029296875000000000e+00,-4.296875000000000000e-01,-4.670410156250000000e-01,-7.172851562500000000e-01,-1.868164062500000000e+00,6.123046875000000000e-01,5.376000000000000000e+04,2.636800000000000000e+04,3.891200000000000000e+04,6.169600000000000000e+04,3.220703125000000000e+00,8.001708984375000000e-02
3.115844726562500000e-02,4.253387451171875000e-03,1.007812500000000000e+00,8.972167968750000000e-02,3.485107421875000000e-02,2.043151855468750000e-02,-4.605102539062500000e-02,5.151367187500000000e-02,-1.498413085937500000e-02,-1.890625000000000000e+00,2.027343750000000000e+00,-1.634521484375000000e-01,-4.670410156250000000e-01,-7.172851562500000000e-01,-1.868164062500000000e+00,6.123046875000000000e-01,5.171200000000000000e+04,1.920000000000000000e+04,4.377600000000000000e+04,6.092800000000000000e+04,3.251953125000000000e+00,9.002685546875000000e-02
2.993774414062500000e-02,3.654479980468750000e-03,1.007812500000000000e+00,9.179687500000000000e-02,3.814697265625000000e-02,2.795410156250000000e-02,-6.439208984375000000e-02,7.196044921875000000e-02,-1.843261718750000000e-02,-2.095703125000000000e+00,1.959960937500000000e+00,6.027221679687500000e-02,-4.670410156250000000e-01,-7.172851562500000000e-01,-1.868164062500000000e+00,6.123046875000000000e-01,5.196800000000000000e+04,1.638400000000000000e+04,4.505600000000000000e+04,6.067200000000000000e+04,3.267578125000000000e+00,9.997558593750000000e-02
