x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
1.760864257812500000e-02,-3.921508789062500000e-03,9.980468750000000000e-01,-2.680969238281250000e-02,1.858520507812500000e-02,1.718139648437500000e-02,-4.154205322265625000e-03,-1.079559326171875000e-02,3.154754638671875000e-03,-3.007507324218750000e-02,6.021118164062500000e-02,-1.629638671875000000e-02,8.315429687500000000e-01,-2.054687500000000000e+00,1.178710937500000000e+00,2.135009765625000000e-01,4.505600000000000000e+04,4.428800000000000000e+04,4.352000000000000000e+04,4.710400000000000000e+04,3.484375000000000000e+00,1.100158691406250000e-02
2.056884765625000000e-02,-6.244659423828125000e-03,9.965820312500000000e-01,-2.261352539062500000e-02,1.485443115234375000e-02,8.911132812500000000e-03,-4.093170166015625000e-03,-9.567260742187500000e-03,3.072738647460937500e-03,-7.698059082031250000e-03,5.062866210937500000e-02,1.885986328125000000e-02,8.315429687500000000e-01,-2.054687500000000000e+00,1.178710937500000000e+00,2.135009765625000000e-01,5.452800000000000000e+04,5.683200000000000000e+04,4.736000000000000000e+04,3.840000000000000000e+04,3.484375000000000000e+00,2.000427246093750000e-02
2.032470703125000000e-02,-6.092071533203125000e-03,9.965820312500000000e-01,-2.355957031250000000e-02,1.525878906250000000e-02,1.006317138671875000e-02,-4.169464111328125000e-03,-8.697509765625000000e-03,3.183364868164062500e-03,-1.227416992187500000e-01,9.429931640625000000e-02,-3.228759765625000000e-02,8.315429687500000000e-01,-2.054687500000000000e+00,1.178710937500000000e+00,2.135009765625000000e-01,5.427200000000000000e+04,5.683200000000000000e+04,4.812800000000000000e+04,3.968000000000000000e+04,3.484375000000000000e+00,2.999877929687500000e-02
2.009582519531250000e-02,-5.939483642578125000e-03,9.965820312500000000e-01,-2.442932128906250000e-02,1.567077636718750000e-02,1.210784912109375000e-02,-6.000518798828125000e-03,-7.423400878906250000e-03,2.828598022460937500e-03,-4.401855468750000000e-01,2.763671875000000000e-01,-7.379150390625000000e-02,8.315429687500000000e-01,-2.054687500000000000e+00,1.178710937500000000e+00,2.135009765625000000e-01,5.427200000000000000e+04,5.836800000000000000e+04,5.017600000000000000e+04,4.556800000000000000e+04,3.398437500000000000e+00,4.000854492187500000e-02
3.010559082031250000e-02,7.217407226562500000e-03,9.970703125000000000e-01,-7.392883300781250000e-03,3.933715820312500000e-02,1.622009277343750000e-02,-1.317596435546875000e-02,-3.269195556640625000e-03,3.005981445312500000e-03,-9.653320312500000000e-01,4.628906250000000000e-01,-9.722900390625000000e-02,6.777343750000000000e-01,-1.091796875000000000e+00,1.495117187500000000e+00,5.058593750000000000e-01,5.196800000000000000e+04,5.862400000000000000e+04,5.196800000000000000e+04,5.094400000000000000e+04,3.388671875000000000e+00,5.099487304687500000e-02
2.955627441406250000e-02,8.644104003906250000e-03,9.975585937500000000e-01,-8.430480957031250000e-03,4.251098632812500000e-02,2.326965332031250000e-02,-2.406311035156250000e-02,1.374244689941406250e-03,2.069473266601562500e-03,-1.471679687500000000e+00,7.431640625000000000e-01,-4.611206054687500000e-02,6.777343750000000000e-01,-1.091796875000000000e+00,1.495117187500000000e+00,5.058593750000000000e-01,4.224000000000000000e+04,5.529600000000000000e+04,5.580800000000000000e+04,5.785600000000000000e+04,3.363281250000000000e+00,5.999755859375000000e-02
3.164672851562500000e-02,1.179504394531250000e-02,9.975585937500000000e-01,-4.451751708984375000e-03,5.004882812500000000e-02,3.210449218750000000e-02,-4.010009765625000000e-02,9.460449218750000000e-03,1.750946044921875000e-03,-1.902343750000000000e+00,1.042968750000000000e+00,4.974365234375000000e-02,6.777343750000000000e-01,-1.091796875000000000e+00,1.495117187500000000e+00,5.058593750000000000e-01,4.198400000000000000e+04,5.043200000000000000e+04,5.708800000000000000e+04,5.913600000000000000e+04,3.351562500000000000e+00,7.000732421875000000e-02
3.149414062500000000e-02,1.139068603515625000e-02,9.980468750000000000e-01,-3.551483154296875000e-03,5.297851562500000000e-02,4.226684570312500000e-02,-5.953979492187500000e-02,2.076721191406250000e-02,1.799583435058593750e-03,-2.109375000000000000e+00,1.417968750000000000e+00,1.307373046875000000e-01,6.777343750000000000e-01,-1.091796875000000000e+00,1.495117187500000000e+00,5.058593750000000000e-01,4.428800000000000000e+04,4.505600000000000000e+04,5.734400000000000000e+04,5.939200000000000000e+04,3.345703125000000000e+00,8.001708984375000000e-02
3.488159179687500000e-02,1.364135742187500000e-02,9.985351562500000000e-01,4.932403564453125000e-03,6.335449218750000000e-02,5.819702148437500000e-02,-8.093261718750000000e-02,3.628540039062500000e-02,2.342224121093750000e-03,-2.140625000000000000e+00,1.772460937500000000e+00,1.914062500000000000e-01,1.182617187500000000e+00,-5.317382812500000000e-01,1.642578125000000000e+00,1.062500000000000000e+00,4.787200000000000000e+04,4.044800000000000000e+04,5.580800000000000000e+04,5.939200000000000000e+04,3.345703125000000000e+00,9.100341796875000000e-02
3.546142578125000000e-02,1.084136962890625000e-02,9.975585937500000000e-01,1.017761230468750000e-02,6.713867187500000000e-02,6.707763671875000000e-02,-1.011352539062500000e-01,5.505371093750000000e-02,2.342224121093750000e-03,-1.855468750000000000e+00,2.136718750000000000e+00,1.956787109375000000e-01,1.182617187500000000e+00,-5.317382812500000000e-01,1.642578125000000000e+00,1.062500000000000000e+00,4.889600000000000000e+04,4.454400000000000000e+04,5.580800000000000000e+04,5.913600000000000000e+04,3.357421875000000000e+00,9.997558593750000000e-02
