x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
1.541137695312500000e-02,8.117675781250000000e-03,1.005859375000000000e+00,-5.227661132812500000e-02,-2.861022949218750000e-02,9.635925292968750000e-03,1.641845703125000000e-02,-1.397705078125000000e-02,-6.557464599609375000e-03,-3.647460937500000000e-01,3.305664062500000000e-01,-4.814147949218750000e-03,1.631835937500000000e+00,-1.292968750000000000e+00,5.463867187500000000e-01,-5.312500000000000000e-01,5.708800000000000000e+04,5.120000000000000000e+04,5.734400000000000000e+04,6.067200000000000000e+04,3.267578125000000000e+00,2.099609375000000000e-02
1.383209228515625000e-02,1.024627685546875000e-02,1.005859375000000000e+00,-5.511474609375000000e-02,-2.664184570312500000e-02,7.152557373046875000e-03,1.258087158203125000e-02,-1.045989990234375000e-02,-6.385803222656250000e-03,-3.742675781250000000e-01,4.040527343750000000e-01,6.549072265625000000e-02,2.623046875000000000e+00,6.123046875000000000e-01,9.321289062500000000e-01,3.296875000000000000e+00,6.067200000000000000e+04,5.913600000000000000e+04,5.990400000000000000e+04,5.196800000000000000e+04,3.267578125000000000e+00,3.100585937500000000e-02
1.612854003906250000e-02,5.561828613281250000e-03,1.003906250000000000e+00,-5.212402343750000000e-02,-3.436279296875000000e-02,3.986358642578125000e-03,8.964538574218750000e-03,-6.019592285156250000e-03,-5.798339843750000000e-03,-4.018554687500000000e-01,4.360351562500000000e-01,9.851074218750000000e-02,-7.939453125000000000e-01,-2.187500000000000000e+00,9.716796875000000000e-01,3.823242187500000000e-01,5.324800000000000000e+04,6.195200000000000000e+04,6.323200000000000000e+04,6.323200000000000000e+04,3.140625000000000000e+00,4.098510742187500000e-02
1.560211181640625000e-02,5.210876464843750000e-03,1.003906250000000000e+00,-5.273437500000000000e-02,-3.527832031250000000e-02,1.383972167968750000e-02,4.783630371093750000e-03,-1.341819763183593750e-03,-4.577636718750000000e-03,-3.688964843750000000e-01,5.126953125000000000e-01,2.753906250000000000e-01,3.276367187500000000e-01,-1.861328125000000000e+00,3.320312500000000000e-01,9.199218750000000000e-01,1.587200000000000000e+04,2.048000000000000000e+04,9.216000000000000000e+03,0.000000000000000000e+00,3.093750000000000000e+00,5.099487304687500000e-02
2.430725097656250000e-02,1.396179199218750000e-02,1.004882812500000000e+00,-3.958129882812500000e-02,-2.270507812500000000e-02,2.296447753906250000e-02,9.763240814208984375e-05,5.016326904296875000e-03,-1.811027526855468750e-03,-3.166503906250000000e-01,6.098632812500000000e-01,3.850097656250000000e-01,3.603515625000000000e-01,-2.000000000000000000e+00,1.277343750000000000e+00,5.424804687500000000e-01,5.273600000000000000e+04,5.299200000000000000e+04,3.993600000000000000e+04,4.505600000000000000e+04,3.230468750000000000e+00,6.100463867187500000e-02
2.098083496093750000e-02,1.325988769531250000e-02,1.004882812500000000e+00,-4.321289062500000000e-02,-2.334594726562500000e-02,2.833557128906250000e-02,-2.962112426757812500e-03,1.107788085937500000e-02,2.197265625000000000e-03,-3.679199218750000000e-01,6.787109375000000000e-01,4.787597656250000000e-01,2.578125000000000000e-01,-2.119140625000000000e+00,1.251953125000000000e+00,1.293945312500000000e+00,5.196800000000000000e+04,5.376000000000000000e+04,4.864000000000000000e+04,3.916800000000000000e+04,3.230468750000000000e+00,7.098388671875000000e-02
2.133178710937500000e-02,1.313018798828125000e-02,1.005859375000000000e+00,-4.101562500000000000e-02,-2.290344238281250000e-02,3.240966796875000000e-02,-6.538391113281250000e-03,1.800537109375000000e-02,6.923675537109375000e-03,-5.458984375000000000e-01,7.182617187500000000e-01,4.990234375000000000e-01,3.585815429687500000e-02,-1.703125000000000000e+00,1.424804687500000000e+00,1.006835937500000000e+00,4.428800000000000000e+04,5.120000000000000000e+04,4.480000000000000000e+04,4.070400000000000000e+04,3.298828125000000000e+00,8.099365234375000000e-02
1.954650878906250000e-02,1.196289062500000000e-02,1.005859375000000000e+00,-4.116821289062500000e-02,-2.354431152343750000e-02,3.454589843750000000e-02,-1.197052001953125000e-02,2.510070800781250000e-02,1.213836669921875000e-02,-7.983398437500000000e-01,7.309570312500000000e-01,6.235351562500000000e-01,2.250976562500000000e-01,-1.685546875000000000e+00,9.721679687500000000e-01,8.867187500000000000e-01,3.942400000000000000e+04,4.480000000000000000e+04,4.044800000000000000e+04,3.584000000000000000e+04,3.246093750000000000e+00,9.100341796875000000e-02
2.320861816406250000e-02,1.499176025390625000e-02,1.005859375000000000e+00,-3.283691406250000000e-02,-1.763916015625000000e-02,3.659057617187500000e-02,-2.027893066406250000e-02,3.359985351562500000e-02,1.826477050781250000e-02,-1.055664062500000000e+00,9.013671875000000000e-01,6.738281250000000000e-01,3.603515625000000000e-01,-1.335937500000000000e+00,9.570312500000000000e-01,9.980468750000000000e-01,4.454400000000000000e+04,4.505600000000000000e+04,4.710400000000000000e+04,4.326400000000000000e+04,3.277343750000000000e+00,1.010131835937500000e-01
2.175903320312500000e-02,9.826660156250000000e-03,1.006835937500000000e+00,-3.109741210937500000e-02,-2.264404296875000000e-02,3.982543945312500000e-02,-3.045654296875000000e-02,4.296875000000000000e-02,2.496337890625000000e-02,-1.306640625000000000e+00,9.941406250000000000e-01,7.153320312500000000e-01,2.424316406250000000e-01,-1.289062500000000000e+00,5.737304687500000000e-01,1.134765625000000000e+00,4.582400000000000000e+04,4.659200000000000000e+04,4.992000000000000000e+04,4.787200000000000000e+04,3.320312500000000000e+00,1.110229492187500000e-01
