x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
1.493835449218750000e-02,-2.127075195312500000e-02,9.975585937500000000e-01,1.385498046875000000e-01,1.669921875000000000e-01,1.673889160156250000e-02,-8.514404296875000000e-03,-2.372741699218750000e-02,-1.956176757812500000e-02,6.982421875000000000e-02,-4.846191406250000000e-02,1.689147949218750000e-02,7.910156250000000000e-01,-1.498046875000000000e+00,-3.820800781250000000e-01,1.021728515625000000e-01,5.811200000000000000e+04,5.222400000000000000e+04,6.016000000000000000e+04,5.171200000000000000e+04,2.740234375000000000e+00,1.100158691406250000e-02
1.792907714843750000e-02,-1.461791992187500000e-02,9.975585937500000000e-01,1.386718750000000000e-01,1.751708984375000000e-01,1.495361328125000000e-02,-7.949829101562500000e-03,-2.447509765625000000e-02,-1.951599121093750000e-02,3.576660156250000000e-02,4.315185546875000000e-02,3.924560546875000000e-02,-8.999023437500000000e-01,-2.357421875000000000e+00,1.139648437500000000e+00,-2.580566406250000000e-01,6.528000000000000000e+04,6.528000000000000000e+04,6.195200000000000000e+04,5.964800000000000000e+04,2.740234375000000000e+00,2.099609375000000000e-02
1.930236816406250000e-02,-1.286315917968750000e-02,9.980468750000000000e-01,1.362304687500000000e-01,1.759033203125000000e-01,1.556396484375000000e-02,-7.362365722656250000e-03,-2.487182617187500000e-02,-1.925659179687500000e-02,5.939483642578125000e-03,4.632568359375000000e-02,1.308593750000000000e-01,-7.661132812500000000e-01,-1.828125000000000000e+00,2.165527343750000000e-01,1.353759765625000000e-01,1.356800000000000000e+04,2.944000000000000000e+04,1.715200000000000000e+04,0.000000000000000000e+00,2.740234375000000000e+00,3.100585937500000000e-02
2.088928222656250000e-02,-1.057434082031250000e-02,9.980468750000000000e-01,1.340332031250000000e-01,1.776123046875000000e-01,2.351379394531250000e-02,-7.335662841796875000e-03,-2.540588378906250000e-02,-1.805114746093750000e-02,-1.069946289062500000e-01,3.567504882812500000e-02,1.574707031250000000e-01,5.307617187500000000e-01,-3.649902343750000000e-01,1.728515625000000000e+00,3.293457031250000000e-01,2.636800000000000000e+04,2.918400000000000000e+04,9.984000000000000000e+03,0.000000000000000000e+00,2.634765625000000000e+00,4.098510742187500000e-02
2.215576171875000000e-02,-8.819580078125000000e-03,9.975585937500000000e-01,1.314697265625000000e-01,1.783447265625000000e-01,2.087402343750000000e-02,-8.125305175781250000e-03,-2.635192871093750000e-02,-1.647949218750000000e-02,-1.325683593750000000e-01,-1.060180664062500000e-01,2.054443359375000000e-01,1.342773437500000000e+00,-9.584960937500000000e-01,1.132812500000000000e+00,6.044921875000000000e-01,5.196800000000000000e+04,6.323200000000000000e+04,6.323200000000000000e+04,4.505600000000000000e+04,2.972656250000000000e+00,5.099487304687500000e-02
2.461242675781250000e-02,-6.423950195312500000e-03,9.980468750000000000e-01,1.308593750000000000e-01,1.800537109375000000e-01,1.242828369140625000e-02,-1.004028320312500000e-02,-2.728271484375000000e-02,-1.453399658203125000e-02,-1.857910156250000000e-01,-1.827392578125000000e-01,2.288818359375000000e-01,-4.443359375000000000e-01,-1.973632812500000000e+00,1.618164062500000000e+00,-5.776367187500000000e-01,6.528000000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,5.657600000000000000e+04,2.876953125000000000e+00,6.100463867187500000e-02
2.880859375000000000e-02,-3.442764282226562500e-03,9.980468750000000000e-01,1.328125000000000000e-01,1.827392578125000000e-01,7.331848144531250000e-03,-1.315307617187500000e-02,-2.801513671875000000e-02,-1.187133789062500000e-02,-4.445800781250000000e-01,-1.971435546875000000e-02,2.841796875000000000e-01,-1.727294921875000000e-01,-1.916015625000000000e+00,6.132812500000000000e-01,-6.625976562500000000e-01,3.532800000000000000e+04,3.814400000000000000e+04,4.761600000000000000e+04,0.000000000000000000e+00,2.675781250000000000e+00,7.000732421875000000e-02
3.115844726562500000e-02,3.767013549804687500e-04,9.980468750000000000e-01,1.314697265625000000e-01,1.870117187500000000e-01,9.155273437500000000e-03,-1.730346679687500000e-02,-2.806091308593750000e-02,-9.147644042968750000e-03,-5.502929687500000000e-01,-1.864624023437500000e-02,2.342529296875000000e-01,3.691406250000000000e-01,-8.730468750000000000e-01,1.493164062500000000e+00,-3.144531250000000000e-01,4.684800000000000000e+04,3.788800000000000000e+04,5.043200000000000000e+04,1.177600000000000000e+04,2.867187500000000000e+00,8.099365234375000000e-02
3.430175781250000000e-02,5.226135253906250000e-03,9.980468750000000000e-01,1.315917968750000000e-01,1.929931640625000000e-01,5.535125732421875000e-03,-2.267456054687500000e-02,-2.684020996093750000e-02,-6.721496582031250000e-03,-8.110351562500000000e-01,2.614746093750000000e-01,1.223754882812500000e-01,7.392578125000000000e-01,-4.829101562500000000e-01,1.477539062500000000e+00,2.890625000000000000e-01,5.504000000000000000e+04,5.836800000000000000e+04,6.374400000000000000e+04,3.968000000000000000e+04,2.867187500000000000e+00,9.002685546875000000e-02
3.561401367187500000e-02,7.179260253906250000e-03,9.975585937500000000e-01,1.293945312500000000e-01,1.949462890625000000e-01,-9.887695312500000000e-03,-2.915954589843750000e-02,-2.474975585937500000e-02,-5.641937255859375000e-03,-9.057617187500000000e-01,5.512695312500000000e-01,1.031494140625000000e-01,1.389648437500000000e+00,-3.647460937500000000e-01,1.311523437500000000e+00,1.553344726562500000e-02,5.836800000000000000e+04,6.374400000000000000e+04,6.528000000000000000e+04,5.913600000000000000e+04,2.919921875000000000e+00,1.010131835937500000e-01
4.559326171875000000e-02,1.528167724609375000e-02,9.970703125000000000e-01,1.405029296875000000e-01,2.061767578125000000e-01,-2.737426757812500000e-02,-3.781127929687500000e-02,-2.003479003906250000e-02,-4.909515380859375000e-03,-9.399414062500000000e-01,8.144531250000000000e-01,1.831054687500000000e-01,8.598632812500000000e-01,-2.770996093750000000e-01,8.417968750000000000e-01,-3.619384765625000000e-02,6.528000000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,2.750000000000000000e+00,1.110229492187500000e-01
4.995727539062500000e-02,1.716613769531250000e-02,9.970703125000000000e-01,1.431884765625000000e-01,2.092285156250000000e-01,-3.759765625000000000e-02,-4.675292968750000000e-02,-1.361083984375000000e-02,-3.509521484375000000e-03,-9.814453125000000000e-01,9.570312500000000000e-01,2.854003906250000000e-01,3.808593750000000000e-01,-7.128906250000000000e-01,7.392578125000000000e-01,-9.636878967285156250e-04,6.528000000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,2.607421875000000000e+00,1.199951171875000000e-01
5.154418945312500000e-02,2.154541015625000000e-02,9.965820312500000000e-01,1.422119140625000000e-01,2.167968750000000000e-01,-4.458618164062500000e-02,-5.633544921875000000e-02,-5.245208740234375000e-03,-1.323699951171875000e-03,-9.291992187500000000e-01,9.902343750000000000e-01,3.662109375000000000e-01,9.746093750000000000e-01,-8.271484375000000000e-01,2.451171875000000000e-01,-1.352691650390625000e-02,6.528000000000000000e+04,5.785600000000000000e+04,6.528000000000000000e+04,5.632000000000000000e+04,2.554687500000000000e+00,1.300048828125000000e-01
5.606079101562500000e-02,2.883911132812500000e-02,9.956054687500000000e-01,1.463623046875000000e-01,2.296142578125000000e-01,-5.148315429687500000e-02,-6.616210937500000000e-02,4.795074462890625000e-03,1.649856567382812500e-03,-9.912109375000000000e-01,1.083984375000000000e+00,3.278808593750000000e-01,1.242187500000000000e+00,1.628112792968750000e-02,1.959228515625000000e-01,-7.055664062500000000e-02,6.528000000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,2.554687500000000000e+00,1.409912109375000000e-01
5.441284179687500000e-02,2.442932128906250000e-02,9.951171875000000000e-01,1.420898437500000000e-01,2.259521484375000000e-01,-5.444335937500000000e-02,-7.513427734375000000e-02,1.508331298828125000e-02,4.257202148437500000e-03,-9.399414062500000000e-01,1.035156250000000000e+00,4.558105468750000000e-01,9.663085937500000000e-01,5.541992187500000000e-01,5.865478515625000000e-02,1.434326171875000000e-01,6.528000000000000000e+04,6.400000000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,2.607421875000000000e+00,1.510009765625000000e-01
5.889892578125000000e-02,2.659606933593750000e-02,9.946289062500000000e-01,1.481933593750000000e-01,2.330322265625000000e-01,-5.725097656250000000e-02,-8.465576171875000000e-02,2.587890625000000000e-02,7.747650146484375000e-03,-9.472656250000000000e-01,9.902343750000000000e-01,5.327148437500000000e-01,6.250000000000000000e-01,2.233886718750000000e-02,-7.720947265625000000e-02,1.112060546875000000e-01,6.528000000000000000e+04,6.195200000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,2.560546875000000000e+00,1.610107421875000000e-01
6.384277343750000000e-02,3.372192382812500000e-02,9.941406250000000000e-01,1.560058593750000000e-01,2.486572265625000000e-01,-5.407714843750000000e-02,-9.436035156250000000e-02,3.622436523437500000e-02,1.214599609375000000e-02,-8.398437500000000000e-01,8.125000000000000000e-01,5.986328125000000000e-01,9.379882812500000000e-01,-5.048828125000000000e-01,-5.722656250000000000e-01,6.787109375000000000e-02,6.528000000000000000e+04,5.657600000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,2.560546875000000000e+00,1.710205078125000000e-01
6.518554687500000000e-02,3.747558593750000000e-02,9.936523437500000000e-01,1.595458984375000000e-01,2.609863281250000000e-01,-4.312133789062500000e-02,-1.029052734375000000e-01,4.486083984375000000e-02,1.701354980468750000e-02,-7.441406250000000000e-01,5.097656250000000000e-01,6.528320312500000000e-01,7.836914062500000000e-01,7.318115234375000000e-02,-4.345703125000000000e-01,-2.188720703125000000e-01,6.528000000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,2.582031250000000000e+00,1.810302734375000000e-01
6.683349609375000000e-02,4.016113281250000000e-02,9.921875000000000000e-01,1.641845703125000000e-01,2.724609375000000000e-01,-3.808593750000000000e-02,-1.101684570312500000e-01,5.157470703125000000e-02,2.252197265625000000e-02,-5.522460937500000000e-01,2.604980468750000000e-01,7.719726562500000000e-01,8.715820312500000000e-01,1.284790039062500000e-02,-3.447265625000000000e-01,6.051635742187500000e-02,6.528000000000000000e+04,6.041600000000000000e+04,6.528000000000000000e+04,6.528000000000000000e+04,2.570312500000000000e+00,1.910400390625000000e-01
