x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
-2.125549316406250000e-02,4.245758056640625000e-03,9.975585937500000000e-01,1.166534423828125000e-02,-3.271484375000000000e-02,-6.336212158203125000e-03,-4.875183105468750000e-03,1.156616210937500000e-02,1.010894775390625000e-03,-5.901336669921875000e-03,2.917480468750000000e-02,-3.375244140625000000e-02,1.085937500000000000e+00,-2.242187500000000000e+00,1.675781250000000000e+00,-7.949218750000000000e-01,5.529600000000000000e+04,5.529600000000000000e+04,5.427200000000000000e+04,2.278400000000000000e+04,3.583984375000000000e+00,2.000427246093750000e-02
-1.602172851562500000e-02,7.160186767578125000e-03,9.975585937500000000e-01,2.124023437500000000e-02,-2.687072753906250000e-02,-5.504608154296875000e-03,-5.603790283203125000e-03,1.242828369140625000e-02,7.805824279785156250e-04,-1.987304687500000000e-01,2.358398437500000000e-01,-1.264648437500000000e-01,1.085937500000000000e+00,-2.242187500000000000e+00,1.675781250000000000e+00,-7.949218750000000000e-01,5.606400000000000000e+04,5.606400000000000000e+04,5.452800000000000000e+04,2.585600000000000000e+04,3.541015625000000000e+00,2.999877929687500000e-02
-1.461029052734375000e-02,7.320404052734375000e-03,9.975585937500000000e-01,2.442932128906250000e-02,-2.560424804687500000e-02,-4.337310791015625000e-03,-6.885528564453125000e-03,1.408386230468750000e-02,-1.802444458007812500e-04,-5.078125000000000000e-01,6.000976562500000000e-01,-2.244873046875000000e-01,1.085937500000000000e+00,-2.242187500000000000e+00,1.675781250000000000e+00,-7.949218750000000000e-01,5.683200000000000000e+04,5.683200000000000000e+04,5.478400000000000000e+04,3.328000000000000000e+04,3.494140625000000000e+00,4.000854492187500000e-02
-1.323699951171875000e-02,8.239746093750000000e-03,9.975585937500000000e-01,2.775573730468750000e-02,-2.293395996093750000e-02,-3.743171691894531250e-05,-1.087951660156250000e-02,1.853942871093750000e-02,-2.155303955078125000e-03,-9.443359375000000000e-01,9.389648437500000000e-01,-2.829589843750000000e-01,1.679687500000000000e+00,-6.044921875000000000e-01,1.233520507812500000e-01,3.964843750000000000e-01,5.708800000000000000e+04,5.632000000000000000e+04,5.529600000000000000e+04,3.942400000000000000e+04,3.478515625000000000e+00,5.099487304687500000e-02
-1.420593261718750000e-02,8.117675781250000000e-03,9.975585937500000000e-01,2.766418457031250000e-02,-2.159118652343750000e-02,6.401062011718750000e-03,-1.893615722656250000e-02,2.641296386718750000e-02,-4.825592041015625000e-03,-1.499023437500000000e+00,1.354492187500000000e+00,-2.340087890625000000e-01,1.679687500000000000e+00,-6.044921875000000000e-01,1.233520507812500000e-01,3.964843750000000000e-01,5.683200000000000000e+04,4.761600000000000000e+04,5.504000000000000000e+04,5.734400000000000000e+04,3.457031250000000000e+00,5.999755859375000000e-02
-9.078979492187500000e-03,1.232910156250000000e-02,9.975585937500000000e-01,3.866577148437500000e-02,-1.210021972656250000e-02,1.493072509765625000e-02,-3.289794921875000000e-02,3.894042968750000000e-02,-7.888793945312500000e-03,-2.003906250000000000e+00,1.622070312500000000e+00,-1.754150390625000000e-01,1.679687500000000000e+00,-6.044921875000000000e-01,1.233520507812500000e-01,3.964843750000000000e-01,5.657600000000000000e+04,4.326400000000000000e+04,5.606400000000000000e+04,5.734400000000000000e+04,3.457031250000000000e+00,7.000732421875000000e-02
-6.713867187500000000e-03,1.134490966796875000e-02,9.980468750000000000e-01,4.641723632812500000e-02,-9.796142578125000000e-03,2.613830566406250000e-02,-5.142211914062500000e-02,5.456542968750000000e-02,-1.025390625000000000e-02,-2.271484375000000000e+00,1.708984375000000000e+00,-1.285400390625000000e-01,1.679687500000000000e+00,-6.044921875000000000e-01,1.233520507812500000e-01,3.964843750000000000e-01,5.606400000000000000e+04,4.249600000000000000e+04,5.708800000000000000e+04,5.785600000000000000e+04,3.431640625000000000e+00,8.001708984375000000e-02
-3.471374511718750000e-03,1.576232910156250000e-02,9.980468750000000000e-01,5.752563476562500000e-02,3.850936889648437500e-03,4.083251953125000000e-02,-7.415771484375000000e-02,7.202148437500000000e-02,-1.278686523437500000e-02,-2.361328125000000000e+00,1.640625000000000000e+00,-1.328125000000000000e-01,1.198242187500000000e+00,-3.430175781250000000e-02,1.772460937500000000e-01,-9.321289062500000000e-01,5.580800000000000000e+04,4.121600000000000000e+04,5.734400000000000000e+04,5.785600000000000000e+04,3.435546875000000000e+00,9.100341796875000000e-02
-2.317428588867187500e-03,1.428985595703125000e-02,9.990234375000000000e-01,6.732177734375000000e-02,1.027679443359375000e-02,5.944824218750000000e-02,-9.783935546875000000e-02,8.886718750000000000e-02,-1.551818847656250000e-02,-2.312500000000000000e+00,1.440429687500000000e+00,-1.722412109375000000e-01,1.198242187500000000e+00,-3.430175781250000000e-02,1.772460937500000000e-01,-9.321289062500000000e-01,5.606400000000000000e+04,2.790400000000000000e+04,5.760000000000000000e+04,5.760000000000000000e+04,3.441406250000000000e+00,9.997558593750000000e-02
1.592636108398437500e-03,1.748657226562500000e-02,9.980468750000000000e-01,8.392333984375000000e-02,2.745056152343750000e-02,7.269287109375000000e-02,-1.218261718750000000e-01,1.040649414062500000e-01,-1.866149902343750000e-02,-1.976562500000000000e+00,1.028320312500000000e+00,-2.170410156250000000e-01,1.198242187500000000e+00,-3.430175781250000000e-02,1.772460937500000000e-01,-9.321289062500000000e-01,5.452800000000000000e+04,3.200000000000000000e+04,5.734400000000000000e+04,5.734400000000000000e+04,3.453125000000000000e+00,1.099853515625000000e-01
2.910614013671875000e-03,2.006530761718750000e-02,9.990234375000000000e-01,9.783935546875000000e-02,4.644775390625000000e-02,9.533691406250000000e-02,-1.434326171875000000e-01,1.151733398437500000e-01,-2.243041992187500000e-02,-1.452148437500000000e+00,4.648437500000000000e-01,-2.607421875000000000e-01,1.198242187500000000e+00,-3.430175781250000000e-02,1.772460937500000000e-01,-9.321289062500000000e-01,5.376000000000000000e+04,3.814400000000000000e+04,5.708800000000000000e+04,5.708800000000000000e+04,3.468750000000000000e+00,1.199951171875000000e-01
