x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
-4.525756835937500000e-02,-8.384704589843750000e-03,1.007812500000000000e+00,3.234863281250000000e-02,3.024291992187500000e-02,8.361816406250000000e-03,-2.164840698242187500e-03,2.755737304687500000e-02,-2.024841308593750000e-02,4.085540771484375000e-03,1.416778564453125000e-02,4.598999023437500000e-02,-7.586669921875000000e-02,-1.935546875000000000e+00,1.695312500000000000e+00,2.680664062500000000e-01,3.123200000000000000e+04,4.608000000000000000e+04,3.865600000000000000e+04,1.740800000000000000e+04,3.468750000000000000e+00,2.000427246093750000e-02
-4.501342773437500000e-02,-8.079528808593750000e-03,1.006835937500000000e+00,3.494262695312500000e-02,3.044128417968750000e-02,2.130508422851562500e-03,-2.056121826171875000e-03,2.774047851562500000e-02,-1.966857910156250000e-02,-9.710693359375000000e-02,6.958007812500000000e-02,1.109619140625000000e-01,3.242187500000000000e-01,-1.891601562500000000e+00,1.464843750000000000e+00,7.397460937500000000e-01,3.225600000000000000e+04,4.377600000000000000e+04,3.712000000000000000e+04,1.817600000000000000e+04,3.546875000000000000e+00,3.100585937500000000e-02
-4.464721679687500000e-02,-7.778167724609375000e-03,1.006835937500000000e+00,3.750610351562500000e-02,3.057861328125000000e-02,-3.248214721679687500e-03,-3.400802612304687500e-03,2.888488769531250000e-02,-1.858520507812500000e-02,-3.645019531250000000e-01,2.016601562500000000e-01,1.759033203125000000e-01,3.242187500000000000e-01,-1.891601562500000000e+00,1.464843750000000000e+00,7.397460937500000000e-01,3.942400000000000000e+04,5.043200000000000000e+04,4.480000000000000000e+04,3.814400000000000000e+04,3.546875000000000000e+00,4.000854492187500000e-02
-4.425048828125000000e-02,-7.469177246093750000e-03,1.006835937500000000e+00,4.013061523437500000e-02,3.082275390625000000e-02,-1.055145263671875000e-02,-7.236480712890625000e-03,3.170776367187500000e-02,-1.658630371093750000e-02,-5.849609375000000000e-01,4.702148437500000000e-01,2.868652343750000000e-01,1.938476562500000000e+00,-1.693359375000000000e+00,8.364257812500000000e-01,-3.994140625000000000e-01,4.147200000000000000e+04,4.710400000000000000e+04,4.352000000000000000e+04,4.096000000000000000e+04,3.574218750000000000e+00,5.099487304687500000e-02
-9.140014648437500000e-03,2.626037597656250000e-02,1.006835937500000000e+00,9.448242187500000000e-02,8.355712890625000000e-02,-1.933288574218750000e-02,-1.722717285156250000e-02,4.125976562500000000e-02,-1.750183105468750000e-02,-9.165039062500000000e-01,8.164062500000000000e-01,3.518066406250000000e-01,1.938476562500000000e+00,-1.693359375000000000e+00,8.364257812500000000e-01,-3.994140625000000000e-01,5.657600000000000000e+04,5.120000000000000000e+04,5.657600000000000000e+04,5.248000000000000000e+04,3.509765625000000000e+00,5.999755859375000000e-02
-5.775451660156250000e-03,2.854919433593750000e-02,1.007812500000000000e+00,1.019287109375000000e-01,8.721923828125000000e-02,-2.064514160156250000e-02,-2.682495117187500000e-02,5.081176757812500000e-02,-1.450347900390625000e-02,-1.300781250000000000e+00,1.112304687500000000e+00,3.037109375000000000e-01,1.273437500000000000e+00,-3.820800781250000000e-01,8.701171875000000000e-01,9.423828125000000000e-02,5.785600000000000000e+04,5.017600000000000000e+04,5.811200000000000000e+04,5.580800000000000000e+04,3.416015625000000000e+00,7.098388671875000000e-02
-3.021240234375000000e-03,3.167724609375000000e-02,1.006835937500000000e+00,1.091918945312500000e-01,9.313964843750000000e-02,-2.482604980468750000e-02,-3.976440429687500000e-02,6.280517578125000000e-02,-1.206207275390625000e-02,-1.507812500000000000e+00,1.282226562500000000e+00,3.186035156250000000e-01,1.273437500000000000e+00,-3.820800781250000000e-01,8.701171875000000000e-01,9.423828125000000000e-02,5.632000000000000000e+04,5.043200000000000000e+04,5.964800000000000000e+04,5.964800000000000000e+04,3.330078125000000000e+00,8.001708984375000000e-02
-2.956390380859375000e-03,3.077697753906250000e-02,1.006835937500000000e+00,1.138305664062500000e-01,9.411621093750000000e-02,-2.551269531250000000e-02,-5.444335937500000000e-02,7.586669921875000000e-02,-9.422302246093750000e-03,-1.584960937500000000e+00,1.371093750000000000e+00,3.037109375000000000e-01,1.206054687500000000e+00,6.123046875000000000e-01,2.204589843750000000e-01,7.138671875000000000e-01,5.708800000000000000e+04,5.017600000000000000e+04,6.016000000000000000e+04,6.016000000000000000e+04,3.298828125000000000e+00,9.100341796875000000e-02
2.099990844726562500e-03,3.564453125000000000e-02,1.006835937500000000e+00,1.275634765625000000e-01,1.058349609375000000e-01,-2.146911621093750000e-02,-7.067871093750000000e-02,8.996582031250000000e-02,-7.785797119140625000e-03,-1.593750000000000000e+00,1.337890625000000000e+00,3.068847656250000000e-01,1.206054687500000000e+00,6.123046875000000000e-01,2.204589843750000000e-01,7.138671875000000000e-01,5.324800000000000000e+04,4.582400000000000000e+04,6.016000000000000000e+04,6.016000000000000000e+04,3.298828125000000000e+00,9.997558593750000000e-02
-1.160621643066406250e-03,3.222656250000000000e-02,1.005859375000000000e+00,1.311035156250000000e-01,1.070556640625000000e-01,-9.414672851562500000e-03,-8.587646484375000000e-02,1.025390625000000000e-01,-5.153656005859375000e-03,-1.423828125000000000e+00,1.042968750000000000e+00,3.251953125000000000e-01,-4.011230468750000000e-01,3.964233398437500000e-02,-9.570312500000000000e-01,3.220214843750000000e-01,5.299200000000000000e+04,4.889600000000000000e+04,6.041600000000000000e+04,6.041600000000000000e+04,3.283203125000000000e+00,1.110229492187500000e-01
