x,y,z,x_dot,y_dot,z_dot,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,n0,n1,n2,n3,mot0,mot1,mot2,mot3,bat,time
-2.865600585937500000e-02,6.591796875000000000e-02,1.100585937500000000e+00,-1.238250732421875000e-02,-2.016601562500000000e-01,-5.117797851562500000e-02,-2.037048339843750000e-02,2.120971679687500000e-02,1.305389404296875000e-02,-1.469726562500000000e-01,1.054077148437500000e-01,-4.296875000000000000e-02,-1.361328125000000000e+00,-1.080078125000000000e+00,-2.896484375000000000e+00,-2.785156250000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.703125000000000000e+00,1.100158691406250000e-02
-2.737426757812500000e-02,6.292724609375000000e-02,1.100585937500000000e+00,-8.781433105468750000e-03,-2.005615234375000000e-01,-4.776000976562500000e-02,-2.192687988281250000e-02,2.232360839843750000e-02,1.276397705078125000e-02,-2.161865234375000000e-01,1.735839843750000000e-01,-2.911376953125000000e-02,-2.906250000000000000e+00,-1.906738281250000000e-01,1.484375000000000000e-01,-8.720703125000000000e-01,0.000000000000000000e+00,3.993600000000000000e+04,5.222400000000000000e+04,7.168000000000000000e+03,2.703125000000000000e+00,2.099609375000000000e-02
-2.748107910156250000e-02,6.225585937500000000e-02,1.099609375000000000e+00,-6.687164306640625000e-03,-1.970214843750000000e-01,-4.760742187500000000e-02,-2.381896972656250000e-02,2.412414550781250000e-02,1.262664794921875000e-02,-1.640625000000000000e-01,1.949462890625000000e-01,2.201843261718750000e-02,1.207031250000000000e+00,9.809570312500000000e-01,-1.793945312500000000e+00,-4.301757812500000000e-01,6.528000000000000000e+04,6.528000000000000000e+04,0.000000000000000000e+00,2.969600000000000000e+04,2.697265625000000000e+00,3.100585937500000000e-02
-2.896118164062500000e-02,6.427001953125000000e-02,1.099609375000000000e+00,-6.217956542968750000e-03,-1.909179687500000000e-01,-5.725097656250000000e-02,-2.601623535156250000e-02,2.661132812500000000e-02,1.268768310546875000e-02,-2.172851562500000000e-01,5.356445312500000000e-01,4.119873046875000000e-02,-7.460937500000000000e-01,-6.704101562500000000e-01,-7.753906250000000000e-01,-3.608398437500000000e-01,1.305600000000000000e+04,1.664000000000000000e+04,1.152000000000000000e+04,3.020800000000000000e+04,2.919921875000000000e+00,4.098510742187500000e-02
-2.821350097656250000e-02,5.947875976562500000e-02,1.097656250000000000e+00,-2.836227416992187500e-03,-1.914062500000000000e-01,-6.573486328125000000e-02,-2.780151367187500000e-02,3.080749511718750000e-02,1.314544677734375000e-02,-4.890136718750000000e-01,6.069335937500000000e-01,1.785888671875000000e-01,-1.313476562500000000e+00,4.348754882812500000e-02,-9.052734375000000000e-01,-1.207031250000000000e+00,0.000000000000000000e+00,4.633600000000000000e+04,5.120000000000000000e+03,0.000000000000000000e+00,2.839843750000000000e+00,5.099487304687500000e-02
-2.163696289062500000e-02,6.365966796875000000e-02,1.096679687500000000e+00,6.706237792968750000e-03,-1.824951171875000000e-01,-6.896972656250000000e-02,-3.302001953125000000e-02,3.662109375000000000e-02,1.454925537109375000e-02,-7.114257812500000000e-01,5.859375000000000000e-01,2.712402343750000000e-01,-7.963867187500000000e-01,2.337646484375000000e-01,-1.032226562500000000e+00,-6.367187500000000000e-01,1.049600000000000000e+04,5.094400000000000000e+04,0.000000000000000000e+00,1.817600000000000000e+04,2.902343750000000000e+00,6.100463867187500000e-02
-2.301025390625000000e-02,6.152343750000000000e-02,1.096679687500000000e+00,7.812500000000000000e-03,-1.804199218750000000e-01,-9.051513671875000000e-02,-4.092407226562500000e-02,4.324340820312500000e-02,1.715087890625000000e-02,-1.216796875000000000e+00,8.691406250000000000e-01,4.758300781250000000e-01,-5.976562500000000000e-01,-8.159179687500000000e-01,-6.821289062500000000e-01,-6.738281250000000000e-02,1.971200000000000000e+04,9.216000000000000000e+03,1.587200000000000000e+04,4.044800000000000000e+04,2.972656250000000000e+00,7.098388671875000000e-02
-1.780700683593750000e-02,6.469726562500000000e-02,1.095703125000000000e+00,1.546478271484375000e-02,-1.730957031250000000e-01,-1.232299804687500000e-01,-5.319213867187500000e-02,5.206298828125000000e-02,2.154541015625000000e-02,-1.682617187500000000e+00,1.063476562500000000e+00,6.674804687500000000e-01,-5.664062500000000000e-01,-2.033691406250000000e-01,-2.497558593750000000e-01,-7.436523437500000000e-01,2.099200000000000000e+04,3.584000000000000000e+04,3.404800000000000000e+04,1.280000000000000000e+04,2.972656250000000000e+00,8.099365234375000000e-02
-1.889038085937500000e-02,5.899047851562500000e-02,1.093750000000000000e+00,1.718139648437500000e-02,-1.741943359375000000e-01,-1.577148437500000000e-01,-6.921386718750000000e-02,6.298828125000000000e-02,2.758789062500000000e-02,-1.995117187500000000e+00,1.323242187500000000e+00,7.177734375000000000e-01,-1.491699218750000000e-01,-7.592773437500000000e-02,-4.934082031250000000e-01,-2.154541015625000000e-01,3.763200000000000000e+04,4.019200000000000000e+04,2.432000000000000000e+04,3.532800000000000000e+04,2.972656250000000000e+00,9.100341796875000000e-02
-1.144409179687500000e-02,6.744384765625000000e-02,1.091796875000000000e+00,2.798461914062500000e-02,-1.599121093750000000e-01,-1.898193359375000000e-01,-8.990478515625000000e-02,7.623291015625000000e-02,3.402709960937500000e-02,-2.394531250000000000e+00,1.286132812500000000e+00,8.271484375000000000e-01,-2.946777343750000000e-01,-5.371093750000000000e-01,2.200927734375000000e-01,1.873779296875000000e-01,3.200000000000000000e+04,2.227200000000000000e+04,4.915200000000000000e+04,4.812800000000000000e+04,2.992187500000000000e+00,1.010131835937500000e-01
